datetime,ROWID,AmbientTemperature_C,Inverter_Temperature_C,PanelTemperature_C,GlobalTiltedIrradiance_wm2,GlobalHorizontalIrradiance_wm2,Power_kW,Voltage_volt,Current_amp
4/6/20 5:35,2071,24.55234189,24.55234189,24.55234189,0,0,0,0,0
4/6/20 5:40,2072,24.81070409,24.81070409,24.81070409,0,0,0,0,0
4/6/20 5:45,2073,25.06906629,25.06906629,25.06906629,0,0,0,0,0
4/6/20 5:50,2074,25.32742849,25.32742849,25.32742849,0,0,0,0,0
4/6/20 5:55,2075,25.58579069,25.58579069,25.58579069,0,0,0,0,0
4/6/20 6:00,2076,25.84415289,25.84415289,25.84415289,0,0,0,0,0
4/6/20 6:05,2077,26.04873611,26.04873611,26.04873611,0,0,0,0,0
4/6/20 6:10,2078,26.25331933,26.25331933,26.25331933,0,0,0,0,0
4/6/20 6:15,2079,26.45790255,26.45790255,26.45790255,0,0,0,0,0
4/6/20 6:20,2080,26.66248577,26.66248577,26.66248577,0,0,0,0,0
4/6/20 6:25,2081,26.86706899,26.86706899,26.86706899,0,0,0,0,0
4/6/20 6:30,2082,27.07165222,27.07165222,27.07165222,0,0,0,0,0
4/6/20 6:35,2083,27.27623544,27.27623544,27.27623544,0,0,0,0,0
4/6/20 6:40,2084,29.00415039,33,33.75,164.1230469,236.3242188,15.68334961,579.1328125,28.15161133
4/6/20 6:45,2085,29.00170898,33.04882813,34.94580078,134.7714844,155.7011719,24.9074707,595.1171875,41.64941406
4/6/20 6:50,2086,29.00097656,33.29882813,34.95214844,138.5488281,167.421875,33.51367188,626.4921875,52.50683594
4/6/20 6:55,2087,29,33.69238281,34.91943359,147.0429688,183.4980469,49.87548828,661.546875,74.14355469
4/6/20 7:00,2088,29,34.23974609,34.46044922,185.53125,230.4179688,69.04785156,692.34375,99.19726563
4/6/20 7:05,2089,29,34.65625,34.63134766,226.8378906,280.2773438,90.23925781,700.125,128.3242188
4/6/20 7:10,2090,29,34.90966797,35.18603516,270.2539063,332.03125,113.1074219,703.2890625,160.6972656
4/6/20 7:15,2091,29,35.30712891,36.11328125,315.875,385.7460938,137.0507813,704.2890625,195.1347656
4/6/20 7:20,2092,29,35.83496094,36.82714844,363.9414063,441.5820313,161.7890625,703.4609375,230.8320313
4/6/20 7:25,2093,29,36.50195313,37.8359375,412.8398438,497.3164063,186.6855469,703.7890625,266.0234375
4/6/20 7:30,2094,29.12353516,37.18115234,38.51806641,460.9960938,551.2734375,211.5839844,702.578125,301.953125
4/6/20 7:35,2095,29.48046875,38.1015625,39.48681641,508.3203125,603.53125,236.4335938,699.4609375,338.7109375
4/6/20 7:40,2096,29.96020508,39.32617188,40.30908203,557.515625,657.40625,261.4960938,695,376.671875
4/6/20 7:45,2097,30.43725586,40.61132813,41.11914063,608.828125,712.6640625,286.6601563,691.265625,415.0664063
4/6/20 7:50,2098,30.94458008,41.89160156,41.51416016,663.125,770.625,311.8398438,688.1875,453.6835938
4/6/20 7:55,2099,31.57714844,43.38867188,41.91748047,717.203125,828.1171875,336.6054688,683.71875,492.7226563
4/6/20 8:00,2100,32.35791016,45.14111328,42.37841797,763.171875,876.8359375,359.1835938,680.25,528.28125
4/6/20 8:05,2101,33.26464844,47.24902344,43.26220703,797.3203125,911.1875,375.3085938,675.4375,555.59375
4/6/20 8:10,2102,34.26220703,49.41552734,44.43261719,820.28125,932.625,385.2304688,671.8203125,573.3046875
4/6/20 8:15,2103,35.44091797,51.41796875,45.51074219,839.109375,948.90625,390.2148438,669.625,581.921875
4/6/20 8:20,2104,36.53710938,53.04101563,46.390625,855.8359375,964.2109375,393.3710938,674.84375,582.1640625
4/6/20 8:25,2105,37.36816406,53.81933594,46.46777344,870.8046875,978.1328125,394.5429688,683.65625,577.5234375
4/6/20 8:30,2106,37.98095703,54.12597656,46.33544922,884.7421875,991.890625,394.3085938,691.59375,570.78125
4/6/20 8:35,2107,38.69384766,54.01171875,46.01367188,898.28125,1004.726563,393.9414063,695.4921875,566.765625
4/6/20 8:40,2108,39.68505859,54.21533203,46.21533203,910.796875,1015.390625,393.8046875,697.7265625,565.4609375
4/6/20 8:45,2109,40.51171875,54.55761719,46.88720703,922.46875,1024.375,393.9453125,698.4375,565
4/6/20 8:50,2110,41.25488281,55.05615234,47.68945313,933.1875,1033.171875,394.328125,698.890625,564.8125
4/6/20 8:55,2111,41.91113281,55.41552734,48.51318359,943.3671875,1043.703125,394.1015625,700.203125,562.8515625
4/6/20 9:00,2112,42.73388672,55.29199219,49.37841797,952.9609375,1054.796875,394.0507813,702.90625,560.5
4/6/20 9:05,2113,43.49853516,54.78125,50.23046875,961.7421875,1064.8125,393.3828125,705.28125,558.109375
4/6/20 9:10,2114,44.12402344,54.21826172,50.86962891,969.7578125,1072.75,393.09375,705.9609375,556.4140625
4/6/20 9:15,2115,44.55810547,54,51,977.078125,1078.8125,392.6523438,706.34375,555.484375
4/6/20 9:20,2116,44.77246094,54,51.18017578,983.7421875,1083.78125,392.2226563,706.015625,555.734375
4/6/20 9:25,2117,44.60839844,54,50.96435547,989.1640625,1087.71875,392.0625,705.75,555.71875
4/6/20 9:30,2118,43.69775391,54,49.85986328,994.28125,1091.765625,391.8828125,706.03125,555.6640625
4/6/20 9:35,2119,43.27929688,54,49.55371094,998.2734375,1094.8125,392.4023438,705.6171875,556.4296875
4/6/20 9:40,2120,42.74023438,54,49.08789063,1002.1875,1097.265625,392.4179688,705.1328125,557.2734375
4/6/20 9:45,2121,42.66601563,53.97119141,49.19238281,1004.875,1097.84375,392.7421875,702.7109375,558.21875
4/6/20 9:50,2122,42.10888672,53.77832031,48.31787109,1007.25,1097.96875,392.3046875,700.703125,559.140625
4/6/20 9:55,2123,41.93212891,53.58056641,48,1008.695313,1096.78125,392.546875,698.8671875,560.1015625
4/6/20 10:00,2124,41.99316406,53.609375,48.07568359,1009.765625,1095.75,392.0351563,697.1015625,562.234375
4/6/20 10:05,2125,42.09472656,53.80224609,48.35009766,1010.234375,1094.421875,391.7382813,695.359375,564
4/6/20 10:10,2126,42.35839844,54,48.68310547,1010.3125,1093.125,391.84375,693.03125,566.3359375
4/6/20 10:15,2127,42.69140625,54,48.94042969,1009.960938,1092.0625,391.953125,691.9453125,567.484375
4/6/20 10:20,2128,42.9296875,54,49.24951172,1009.445313,1091.5,391.9804688,691.046875,568.3125
4/6/20 10:25,2129,43,54.29492188,49.40087891,1008.890625,1091.25,391.84375,690.9921875,568.03125
4/6/20 10:30,2130,43.14306641,54.62792969,49.84863281,1008.195313,1090.859375,391.7421875,690.8203125,568.515625
4/6/20 10:35,2131,43.4765625,55.01904297,50.25732422,1007.507813,1090.84375,391.984375,691.0625,568.0078125
4/6/20 10:40,2132,43.81005859,55.375,50.77246094,1006.46875,1090.359375,391.8671875,691.4609375,567.9375
4/6/20 10:45,2133,44,55.70849609,50.99169922,1005.1875,1088.59375,392.3828125,690.6875,568.640625
4/6/20 10:50,2134,44.24169922,55.98388672,51.26611328,1003.601563,1085.734375,392.9257813,689.9765625,570.21875
4/6/20 10:55,2135,44.55908203,56,51.44580078,1002.28125,1083.171875,393.1757813,688.890625,571.2421875
4/6/20 11:00,2136,44.95800781,56,51.44580078,1001.1875,1081.296875,393.2109375,688.109375,571.5234375
4/6/20 11:05,2137,45.125,56.19726563,51.60888672,1000.234375,1078.703125,392.9492188,686.0546875,571.953125
4/6/20 11:10,2138,45.47412109,56.49804688,51.99169922,999.34375,1076.59375,392.9179688,683.6328125,573.265625
4/6/20 11:15,2139,45.7421875,56.83105469,52.39746094,998.34375,1074.765625,392.5,681.3671875,575.0859375
4/6/20 11:20,2140,46,56.96728516,52.3671875,997.1328125,1073.515625,392.7617188,679.03125,577.8046875
4/6/20 11:25,2141,46,57,52.33837891,995.5390625,1070.609375,392.9648438,674.6875,582.703125
4/6/20 11:30,2142,46,57,52.26513672,993.59375,1065.84375,393.21875,670.3671875,587.3515625
4/6/20 11:35,2143,46.05566406,57.0234375,52.51953125,991.984375,1062.25,393.4179688,668.125,589.296875
4/6/20 11:40,2144,46.38818359,57.35595703,52.65332031,990.6328125,1059.265625,393.5820313,668.3984375,589.2890625
4/6/20 11:45,2145,46.72119141,57.68945313,53.11132813,989.4375,1056.234375,393.7421875,667.3515625,588.203125
4/6/20 11:50,2146,46.99902344,57.99902344,53.39306641,987.90625,1052.1875,393.7460938,665.125,590.5
4/6/20 11:55,2147,47,58,53.7265625,986.65625,1048.828125,393.6835938,663.21875,592.5
4/6/20 12:00,2148,47,58,53.78515625,986.0703125,1049.046875,393.8164063,663.421875,594.140625
4/6/20 12:05,2149,47,58,53.53662109,985.6484375,1047.890625,393.53125,663.9765625,594.21875
4/6/20 12:10,2150,47.00585938,58,53.44726563,984.671875,1045.03125,393.4023438,661.9140625,594.8125
4/6/20 12:15,2151,47.16308594,58.26513672,53.59716797,983.4765625,1042.359375,393.4140625,663.484375,593.1953125
4/6/20 12:20,2152,47.49658203,58.59863281,53.8984375,982.578125,1043.96875,393.28125,668,588.453125
4/6/20 12:25,2153,47.82373047,58.93212891,53.94775391,982.265625,1048.40625,393.2734375,674.8984375,581.5234375
4/6/20 12:30,2154,47.99951172,59,53.94775391,981.84375,1051.703125,393.0585938,678.1015625,578.7109375
4/6/20 12:35,2155,48,59,53.95996094,981.796875,1053.28125,393.0703125,679.5859375,577.1171875
4/6/20 12:40,2156,48,59,54,981.9453125,1054.375,393.1679688,681.421875,576.703125
4/6/20 12:45,2157,47.90917969,59,53.91455078,982.765625,1055.703125,392.828125,682.7265625,575.6015625
4/6/20 12:50,2158,47.90917969,59,53.91455078,983.4765625,1056.296875,392.5234375,684.265625,574.1640625
4/6/20 12:55,2159,47.90917969,59,53.91455078,984.3359375,1055.828125,392.2851563,685.1640625,572.703125
4/6/20 13:00,2160,48,59,54,985.234375,1055.109375,392.40625,687.265625,570.578125
4/6/20 13:05,2161,48,59,54,985.8828125,1054.375,392.5234375,687.015625,571
4/6/20 13:10,2162,48,59,54,986.7734375,1055.859375,392.4648438,688.0859375,569.796875
4/6/20 13:15,2163,48,59,53.94580078,987.7265625,1058.109375,392.4648438,688.6015625,568.7421875
4/6/20 13:20,2164,48,59,53.86181641,988.8828125,1059.5625,392.875,687.359375,568.890625
4/6/20 13:25,2165,48,59,53.86181641,989.8984375,1059.359375,392.96875,684.4375,572.28125
4/6/20 13:30,2166,48,59,53.91552734,990.7109375,1059.09375,393.2617188,681.3359375,575.7109375
4/6/20 13:35,2167,48,59,54,991.640625,1060,393.0078125,680.6796875,577.328125
4/6/20 13:40,2168,48,59,54,992.84375,1061.34375,393.1367188,680.8359375,576.96875
4/6/20 13:45,2169,48.10986328,59.10791016,54.10839844,994.4296875,1062.328125,393.1601563,680.65625,577.5
4/6/20 13:50,2170,48.11230469,59.44140625,54.11035156,996.21875,1064.046875,393.3085938,680.8046875,577.28125
4/6/20 13:55,2171,48.11230469,59.77441406,54.11035156,997.8515625,1066.328125,393.359375,682.2109375,576.953125
4/6/20 14:00,2172,48.00195313,59.99951172,54.00195313,999.375,1068.703125,393.4296875,683.0234375,576.46875
4/6/20 14:05,2173,48,60,54,1000.9375,1069.40625,393.7382813,682.109375,577.796875
4/6/20 14:10,2174,48.09179688,60,54.08886719,1002.59375,1070.21875,393.734375,680.046875,580.0859375
4/6/20 14:15,2175,48.35498047,60,54.26367188,1004.304688,1071.015625,393.6523438,678.578125,581.6171875
4/6/20 14:20,2176,48.53857422,60,54.5234375,1005.59375,1073.875,393.609375,679.171875,581.6015625
4/6/20 14:25,2177,48.71728516,60,54.5,1006.953125,1075.890625,393.3359375,680.5546875,579.3359375
4/6/20 14:30,2178,48.45410156,60,54.32519531,1007.929688,1076.1875,393.3828125,680.40625,578.6171875
4/6/20 14:35,2179,48.27099609,60,54.06542969,1009.320313,1075.96875,393.328125,678.828125,579.984375
4/6/20 14:40,2180,48,60,54,1010.585938,1076.8125,393.640625,677.5078125,581.25
4/6/20 14:45,2181,48.09326172,60,54.12304688,1011.9375,1077.90625,394.0429688,676.78125,582.5703125
4/6/20 14:50,2182,48.203125,60,54.18652344,1012.820313,1076.140625,394.265625,675.0859375,583.03125
4/6/20 14:55,2183,48.53564453,60,54.39941406,1013.242188,1072.109375,394.2304688,672,586.3515625
4/6/20 15:00,2184,48.77490234,60.06396484,54.82568359,1012.882813,1069.25,394.0351563,668.828125,589.3046875
4/6/20 15:05,2185,48.99902344,60.39746094,55.11914063,1013.828125,1069.5625,393.9179688,669.1171875,589.5546875
4/6/20 15:10,2186,49,60.73095703,55.23974609,1014.4375,1070.3125,394.3242188,669.4453125,589.7890625
4/6/20 15:15,2187,49,61,55.02392578,1015.382813,1072.328125,394.6992188,671.3828125,587.3984375
4/6/20 15:20,2188,49,61,54.90380859,1015.023438,1073.34375,394.796875,671.4453125,587.6328125
4/6/20 15:25,2189,49,61,54.67773438,1014.820313,1075.953125,394.6640625,672.625,586.546875
4/6/20 15:30,2190,49,61,54.53125,1013.8125,1075.25,394.2226563,672.1953125,586.484375
4/6/20 15:35,2191,49,61,54.62695313,1011.046875,1072.34375,394.3164063,672.7734375,585.9375
4/6/20 15:40,2192,49,61,54.85302734,1007.421875,1067.359375,394.3125,669.7265625,587.1875
4/6/20 15:45,2193,49,61,55,1002.890625,1061.90625,394.4375,667.703125,589.3203125
4/6/20 15:50,2194,49,61,55.01318359,996.3671875,1054.46875,394.234375,664.7265625,591.234375
4/6/20 15:55,2195,49,61,55.01367188,989.1484375,1046.65625,394.0117188,663.515625,593.078125
4/6/20 16:00,2196,49,61,55.01367188,981.375,1038.78125,393.9726563,664.2265625,592.3984375
4/6/20 16:05,2197,49,61,54.84960938,974.0546875,1031.21875,394.1953125,664.7265625,593.0625
4/6/20 16:10,2198,49,61,54.72753906,964.8671875,1021.164063,394.2265625,662.6640625,594.734375
4/6/20 16:15,2199,49,61,54.72753906,955.46875,1010.546875,394.4101563,658.921875,599.84375
4/6/20 16:20,2200,49,61,54.87792969,945.6015625,999.8671875,394.8125,653.0625,605.625
4/6/20 16:25,2201,49,61,55,934.8671875,989.3203125,395.2460938,645.96875,613.0859375
4/6/20 16:30,2202,49,61,55,922.4140625,978.25,395.5273438,637.7109375,618.6640625
4/6/20 16:35,2203,49,61,55.29589844,909.65625,967.0546875,395.4335938,628.6171875,626.5078125
4/6/20 16:40,2204,49,61,55.30517578,896.5078125,954.5,393.921875,623.9921875,629.2734375
4/6/20 16:45,2205,49,61,55.30517578,883.203125,939.828125,389.859375,619.875,629.203125
4/6/20 16:50,2206,49,61,54.78173828,868.25,924.09375,384.1914063,619.6875,621.6796875
4/6/20 16:55,2207,49,61,54.57470703,853.4296875,909.9609375,378.5820313,620.21875,611.1875
4/6/20 17:00,2208,49,61,54.296875,837.53125,896.0234375,373.6601563,622.921875,600.9375
4/6/20 17:05,2209,48.81054688,60.83056641,54.04638672,821.140625,881.3203125,368.7382813,626.53125,589.2734375
4/6/20 17:10,2210,48.66601563,60.51513672,53.68896484,802.4921875,863.1953125,362.7460938,628.40625,578.15625
4/6/20 17:15,2211,48.35107422,60.18164063,53.35546875,781.5234375,842.1796875,356.1015625,628.265625,566.8984375
4/6/20 17:20,2212,48.20703125,60.01757813,52.99365234,750.0078125,810.1484375,345.5078125,629.28125,549.1171875
4/6/20 17:25,2213,47.91162109,59.78955078,52.14257813,707.953125,767.8984375,331.0234375,633.5234375,523.2109375
4/6/20 17:30,2214,47.48632813,59.45605469,50.96875,656.0234375,715.3828125,311.6445313,640.0625,487.8515625
4/6/20 17:35,2215,46.84765625,58.73046875,49.54345703,603.2421875,661.421875,290.4648438,644.8515625,450.859375
4/6/20 17:40,2216,46.26611328,57.93359375,48.29003906,550.453125,606.375,267.5703125,648.46875,413.1328125
4/6/20 17:45,2217,45.69726563,56.953125,47.11767578,498.5898438,551.9375,244.3105469,650.265625,376.125
4/6/20 17:50,2218,45.3359375,56.02832031,45.99316406,448.4179688,499.203125,220.6132813,653.2265625,338.6328125
4/6/20 17:55,2219,44.90527344,54.97363281,44.87109375,399.3632813,447.3398438,197.2890625,655.9140625,301.2851563
4/6/20 18:00,2220,44.54833984,53.84082031,43.58544922,351.1640625,395.6679688,173.4082031,658.109375,263.6171875
4/6/20 18:05,2221,44.09472656,52.66064453,42.39404297,304.5351563,344.8671875,149.7421875,660.53125,226.6015625
4/6/20 18:10,2222,43.55615234,51.70654297,41.27246094,260.1601563,296.1367188,126.1777344,662.1875,190.5722656
4/6/20 18:15,2223,43.16601563,50.82080078,40.26855469,218.0097656,249.4414063,103.6826172,665.9375,155.6953125
4/6/20 18:20,2224,42.86914063,49.99707031,39.59179688,176.0507813,209.3671875,81.21386719,665.1484375,122.1259766
4/6/20 18:25,2225,42.85888672,49.29150391,39.32226563,138.5136719,160.5,61.57177734,665.8671875,92.51171875
4/6/20 18:30,2226,42.87353516,48.93603516,39.35351563,119.5703125,133.9785156,51.56640625,664.2578125,77.74609375
4/6/20 18:35,2227,43,48.83496094,39.48193359,105.0712891,122.1992188,44.17626953,666.5078125,66.37695313
4/6/20 18:40,2228,46.14269194,46.14269194,46.14269194,0,0,0,0,0
4/6/20 18:45,2229,45.43817335,45.43817335,45.43817335,0,0,0,0,0
4/6/20 18:50,2230,44.73365477,44.73365477,44.73365477,0,0,0,0,0
4/6/20 18:55,2231,44.02913618,44.02913618,44.02913618,0,0,0,0,0
4/6/20 19:00,2232,43.3246176,43.3246176,43.3246176,0,0,0,0,0
4/6/20 19:05,2233,42.65200571,42.65200571,42.65200571,0,0,0,0,0
4/6/20 19:10,2234,41.97939383,41.97939383,41.97939383,0,0,0,0,0
4/6/20 19:15,2235,41.30678195,41.30678195,41.30678195,0,0,0,0,0
4/6/20 19:20,2236,40.63417007,40.63417007,40.63417007,0,0,0,0,0
4/6/20 19:25,2237,39.96155819,39.96155819,39.96155819,0,0,0,0,0
4/6/20 19:30,2238,39.28894631,39.28894631,39.28894631,0,0,0,0,0
4/6/20 19:35,2239,38.61633443,38.61633443,38.61633443,0,0,0,0,0
4/6/20 19:40,2240,37.94372255,37.94372255,37.94372255,0,0,0,0,0
4/6/20 19:45,2241,37.27111067,37.27111067,37.27111067,0,0,0,0,0
4/6/20 19:50,2242,36.59849879,36.59849879,36.59849879,0,0,0,0,0
4/6/20 19:55,2243,35.92588691,35.92588691,35.92588691,0,0,0,0,0
4/6/20 20:00,2244,35.25327503,35.25327503,35.25327503,0,0,0,0,0
4/6/20 20:05,2245,35.1393662,35.1393662,35.1393662,0,0,0,0,0
4/6/20 20:10,2246,29.83429526,29.83429526,29.83429526,0,0,0,0,0
4/6/20 20:15,2247,29.47038644,29.47038644,29.47038644,0,0,0,0,0
4/6/20 20:20,2248,29.10647761,29.10647761,29.10647761,0,0,0,0,0
4/6/20 20:25,2249,28.74256879,28.74256879,28.74256879,0,0,0,0,0
4/6/20 20:30,2250,28.37865996,28.37865996,28.37865996,0,0,0,0,0
4/6/20 20:35,2251,28.01475113,28.01475113,28.01475113,0,0,0,0,0
4/6/20 20:40,2252,27.65084231,27.65084231,27.65084231,0,0,0,0,0
4/6/20 20:45,2253,27.28693348,27.28693348,27.28693348,0,0,0,0,0
4/6/20 20:50,2254,26.92302466,26.92302466,26.92302466,0,0,0,0,0
4/6/20 20:55,2255,26.55911583,26.55911583,26.55911583,0,0,0,0,0
4/6/20 21:00,2256,26.19520701,26.19520701,26.19520701,0,0,0,0,0
4/6/20 21:05,2257,25.91913328,25.91913328,25.91913328,0,0,0,0,0
4/6/20 21:10,2258,25.64305956,25.64305956,25.64305956,0,0,0,0,0
4/6/20 21:15,2259,25.36698584,25.36698584,25.36698584,0,0,0,0,0
4/6/20 21:20,2260,25.09091212,25.09091212,25.09091212,0,0,0,0,0
4/6/20 21:25,2261,24.8148384,24.8148384,24.8148384,0,0,0,0,0
4/6/20 21:30,2262,24.53876468,24.53876468,24.53876468,0,0,0,0,0
4/6/20 21:35,2263,24.26269096,24.26269096,24.26269096,0,0,0,0,0
4/6/20 21:40,2264,23.98661724,23.98661724,23.98661724,0,0,0,0,0
4/6/20 21:45,2265,23.71054352,23.71054352,23.71054352,0,0,0,0,0
4/6/20 21:50,2266,23.4344698,23.4344698,23.4344698,0,0,0,0,0
4/6/20 21:55,2267,23.15839608,23.15839608,23.15839608,0,0,0,0,0
4/6/20 22:00,2268,22.49047852,22.49047852,22.49047852,0,0,0,0,0
4/6/20 22:05,2269,22.47079063,22.47079063,22.47079063,0,0,0,0,0
4/6/20 22:10,2270,22.45110274,22.45110274,22.45110274,0,0,0,0,0
4/6/20 22:15,2271,22.43141486,22.43141486,22.43141486,0,0,0,0,0
4/6/20 22:20,2272,22.41172697,22.41172697,22.41172697,0,0,0,0,0
4/6/20 22:25,2273,22.39203909,22.39203909,22.39203909,0,0,0,0,0
4/6/20 22:30,2274,22.3723512,22.3723512,22.3723512,0,0,0,0,0
4/6/20 22:35,2275,22.35266331,22.35266331,22.35266331,0,0,0,0,0
4/6/20 22:40,2276,22.33297543,22.33297543,22.33297543,0,0,0,0,0
4/6/20 22:45,2277,22.31328754,22.31328754,22.31328754,0,0,0,0,0
4/6/20 22:50,2278,22.29359966,22.29359966,22.29359966,0,0,0,0,0
4/6/20 22:55,2279,22.27391177,22.27391177,22.27391177,0,0,0,0,0
4/6/20 23:00,2280,22.25422389,22.25422389,22.25422389,0,0,0,0,0
4/6/20 23:05,2281,22.22726904,22.22726904,22.22726904,0,0,0,0,0
4/6/20 23:10,2282,22.20031419,22.20031419,22.20031419,0,0,0,0,0
4/6/20 23:15,2283,22.17335934,22.17335934,22.17335934,0,0,0,0,0
4/6/20 23:20,2284,22.1464045,22.1464045,22.1464045,0,0,0,0,0
4/6/20 23:25,2285,22.11944965,22.11944965,22.11944965,0,0,0,0,0
4/6/20 23:30,2286,22.0924948,22.0924948,22.0924948,0,0,0,0,0
4/6/20 23:35,2287,22.06553995,22.06553995,22.06553995,0,0,0,0,0
4/6/20 23:40,2288,22.03858511,22.03858511,22.03858511,0,0,0,0,0
4/6/20 23:45,2289,22.01163026,22.01163026,22.01163026,0,0,0,0,0
4/6/20 23:50,2290,21.98467541,21.98467541,21.98467541,0,0,0,0,0
4/6/20 23:55,2291,21.95772056,21.95772056,21.95772056,0,0,0,0,0
5/6/20 0:00,2292,21.93076572,21.93076572,21.93076572,0,0,0,0,0
5/6/20 0:05,2293,21.95237326,21.95237326,21.95237326,0,0,0,0,0
5/6/20 0:10,2294,21.9739808,21.9739808,21.9739808,0,0,0,0,0
5/6/20 0:15,2295,21.99558834,21.99558834,21.99558834,0,0,0,0,0
5/6/20 0:20,2296,22.01719588,22.01719588,22.01719588,0,0,0,0,0
5/6/20 0:25,2297,22.03880342,22.03880342,22.03880342,0,0,0,0,0
5/6/20 0:30,2298,22.06041096,22.06041096,22.06041096,0,0,0,0,0
5/6/20 0:35,2299,22.0820185,22.0820185,22.0820185,0,0,0,0,0
5/6/20 0:40,2300,22.10362604,22.10362604,22.10362604,0,0,0,0,0
5/6/20 0:45,2301,22.12523358,22.12523358,22.12523358,0,0,0,0,0
5/6/20 0:50,2302,22.14684112,22.14684112,22.14684112,0,0,0,0,0
5/6/20 0:55,2303,22.16844866,22.16844866,22.16844866,0,0,0,0,0
5/6/20 1:00,2304,22.19005621,22.19005621,22.19005621,0,0,0,0,0
5/6/20 1:05,2305,20.52425574,20.52425574,20.52425574,0,0,0,0,0
5/6/20 1:10,2306,20.54961739,20.54961739,20.54961739,0,0,0,0,0
5/6/20 1:15,2307,20.57497903,20.57497903,20.57497903,0,0,0,0,0
5/6/20 1:20,2308,20.60034068,20.60034068,20.60034068,0,0,0,0,0
5/6/20 1:25,2309,20.62570233,20.62570233,20.62570233,0,0,0,0,0
5/6/20 1:30,2310,20.65106397,20.65106397,20.65106397,0,0,0,0,0
5/6/20 1:35,2311,20.67642562,20.67642562,20.67642562,0,0,0,0,0
5/6/20 1:40,2312,20.70178726,20.70178726,20.70178726,0,0,0,0,0
5/6/20 1:45,2313,20.72714891,20.72714891,20.72714891,0,0,0,0,0
5/6/20 1:50,2314,20.75251055,20.75251055,20.75251055,0,0,0,0,0
5/6/20 1:55,2315,20.7778722,20.7778722,20.7778722,0,0,0,0,0
5/6/20 2:00,2316,20.80323385,20.80323385,20.80323385,0,0,0,0,0
5/6/20 2:05,2317,20.85641625,20.85641625,20.85641625,0,0,0,0,0
5/6/20 2:10,2318,20.90959865,20.90959865,20.90959865,0,0,0,0,0
5/6/20 2:15,2319,20.96278105,20.96278105,20.96278105,0,0,0,0,0
5/6/20 2:20,2320,21.01596345,21.01596345,21.01596345,0,0,0,0,0
5/6/20 2:25,2321,21.06914585,21.06914585,21.06914585,0,0,0,0,0
5/6/20 2:30,2322,21.12232825,21.12232825,21.12232825,0,0,0,0,0
5/6/20 2:35,2323,21.17551065,21.17551065,21.17551065,0,0,0,0,0
5/6/20 2:40,2324,21.22869305,21.22869305,21.22869305,0,0,0,0,0
5/6/20 2:45,2325,21.28187545,21.28187545,21.28187545,0,0,0,0,0
5/6/20 2:50,2326,21.33505785,21.33505785,21.33505785,0,0,0,0,0
5/6/20 2:55,2327,21.38824026,21.38824026,21.38824026,0,0,0,0,0
5/6/20 3:00,2328,21.44142266,21.44142266,21.44142266,0,0,0,0,0
5/6/20 3:05,2329,21.57635043,21.57635043,21.57635043,0,0,0,0,0
5/6/20 3:10,2330,21.7112782,21.7112782,21.7112782,0,0,0,0,0
5/6/20 3:15,2331,21.84620597,21.84620597,21.84620597,0,0,0,0,0
5/6/20 3:20,2332,21.98113375,21.98113375,21.98113375,0,0,0,0,0
5/6/20 3:25,2333,22.11606152,22.11606152,22.11606152,0,0,0,0,0
5/6/20 3:30,2334,22.25098929,22.25098929,22.25098929,0,0,0,0,0
5/6/20 3:35,2335,22.38591706,22.38591706,22.38591706,0,0,0,0,0
5/6/20 3:40,2336,22.52084484,22.52084484,22.52084484,0,0,0,0,0
5/6/20 3:45,2337,22.65577261,22.65577261,22.65577261,0,0,0,0,0
5/6/20 3:50,2338,22.79070038,22.79070038,22.79070038,0,0,0,0,0
5/6/20 3:55,2339,22.92562815,22.92562815,22.92562815,0,0,0,0,0
5/6/20 4:00,2340,23.06055593,23.06055593,23.06055593,0,0,0,0,0
5/6/20 4:05,2341,23.15513182,23.15513182,23.15513182,0,0,0,0,0
5/6/20 4:10,2342,23.24970771,23.24970771,23.24970771,0,0,0,0,0
5/6/20 4:15,2343,23.34428361,23.34428361,23.34428361,0,0,0,0,0
5/6/20 4:20,2344,23.4388595,23.4388595,23.4388595,0,0,0,0,0
5/6/20 4:25,2345,23.5334354,23.5334354,23.5334354,0,0,0,0,0
5/6/20 4:30,2346,23.62801129,23.62801129,23.62801129,0,0,0,0,0
5/6/20 4:35,2347,23.72258719,23.72258719,23.72258719,0,0,0,0,0
5/6/20 4:40,2348,23.81716308,23.81716308,23.81716308,0,0,0,0,0
5/6/20 4:45,2349,23.91173897,23.91173897,23.91173897,0,0,0,0,0
5/6/20 4:50,2350,24.00631487,24.00631487,24.00631487,0,0,0,0,0
5/6/20 4:55,2351,24.10089076,24.10089076,24.10089076,0,0,0,0,0
5/6/20 5:00,2352,24.19546666,24.19546666,24.19546666,0,0,0,0,0
5/6/20 5:05,2353,24.45382886,24.45382886,24.45382886,0,0,0,0,0
5/6/20 5:10,2354,24.71219105,24.71219105,24.71219105,0,0,0,0,0
5/6/20 5:15,2355,24.97055325,24.97055325,24.97055325,0,0,0,0,0
5/6/20 5:20,2356,25.22891545,25.22891545,25.22891545,0,0,0,0,0
5/6/20 5:25,2357,25.48727765,25.48727765,25.48727765,0,0,0,0,0
5/6/20 5:30,2358,25.74563985,25.74563985,25.74563985,0,0,0,0,0
5/6/20 5:35,2359,26.00400205,26.00400205,26.00400205,0,0,0,0,0
