"houseair","rcv_timestamp_utc"
98.484826,2020-04-08 14:58:17
98.418434,2020-04-08 14:58:23
97.356156,2020-04-08 14:58:31
98.423967,2020-04-08 14:54:36
98.241388,2020-04-08 14:54:36
97.289763,2020-04-08 14:54:38
97.826435,2020-04-08 14:54:39
99.281535,2020-04-08 14:54:49
99.536039,2020-04-08 14:55:14
98.993835,2020-04-08 14:55:17
99.425385,2020-04-08 14:55:19
97.970285,2020-04-08 14:55:30
97.494473,2020-04-08 14:55:31
96.598176,2020-04-08 14:55:34
98.208191,2020-04-08 14:55:35
96.769689,2020-04-08 14:55:38
97.616192,2020-04-08 14:55:40
99.226208,2020-04-08 14:56:24
98.51249,2020-04-08 14:56:24
95.436309,2020-04-08 14:56:29
97.937089,2020-04-08 14:56:31
96.393466,2020-04-08 14:56:32
99.779478,2020-04-08 14:56:33
96.531783,2020-04-08 14:56:34
116.593353,2020-04-08 14:57:07
99.995253,2020-04-08 14:57:14
97.937089,2020-04-08 14:57:15
98.412901,2020-04-08 14:57:16
98.174995,2020-04-08 14:57:16
98.506957,2020-04-08 14:57:30
96.664568,2020-04-08 14:57:31
96.100233,2020-04-08 14:57:31
97.881762,2020-04-08 14:57:32
98.125201,2020-04-08 14:58:17
98.606546,2020-04-08 14:58:20
98.357574,2020-04-08 14:58:23
97.931556,2020-04-08 14:58:30
96.990997,2020-04-08 14:58:31
97.737912,2020-04-08 14:58:33
96.841614,2020-04-08 14:58:35
96.083635,2020-04-08 14:55:36
96.631372,2020-04-08 14:55:37
97.859631,2020-04-08 14:55:40
96.194289,2020-04-08 14:55:40
100.260823,2020-04-08 14:55:46
99.49731,2020-04-08 14:55:48
117.594772,2020-04-08 14:56:06
97.715781,2020-04-08 14:56:24
95.768271,2020-04-08 14:56:25
98.263518,2020-04-08 14:56:29
97.732379,2020-04-08 14:56:31
96.210887,2020-04-08 14:56:32
98.473761,2020-04-08 14:56:33
96.598176,2020-04-08 14:56:33
98.805723,2020-04-08 14:57:14
98.700602,2020-04-08 14:57:15
98.506957,2020-04-08 14:57:16
97.522137,2020-04-08 14:57:30
96.426662,2020-04-08 14:57:31
96.349204,2020-04-08 14:57:31
97.228903,2020-04-08 14:57:32
98.219257,2020-04-08 14:58:17
98.932975,2020-04-08 14:58:20
99.320264,2020-04-08 14:58:23
96.570512,2020-04-08 14:58:31
99.779478,2020-04-08 14:58:34
96.725428,2020-04-08 14:58:35
98.506957,2020-04-08 14:58:36
98.357574,2020-04-08 14:56:24
95.679747,2020-04-08 14:56:30
97.500006,2020-04-08 14:56:31
99.320264,2020-04-08 14:56:32
96.830549,2020-04-08 14:56:33
96.526251,2020-04-08 14:56:33
96.603708,2020-04-08 14:56:34
99.868001,2020-04-08 14:57:14
99.757347,2020-04-08 14:57:15
99.276002,2020-04-08 14:57:15
99.027031,2020-04-08 14:57:15
98.296715,2020-04-08 14:57:16
98.069874,2020-04-08 14:57:16
97.594062,2020-04-08 14:57:29
96.780755,2020-04-08 14:57:29
99.447516,2020-04-08 14:57:30
96.459858,2020-04-08 14:57:30
98.816788,2020-04-08 14:57:31
96.011709,2020-04-08 14:57:32
98.208191,2020-04-08 14:57:33
98.490359,2020-04-08 14:58:17
98.51249,2020-04-08 14:58:17
98.529088,2020-04-08 14:58:21
98.457163,2020-04-08 14:58:23
98.02008,2020-04-08 14:58:24
97.677052,2020-04-08 14:58:30
97.422548,2020-04-08 14:58:31
96.548381,2020-04-08 14:58:33
97.090586,2020-04-08 14:58:35
102.988444,2020-04-08 14:58:49
97.937089,2020-04-08 14:56:33
96.620306,2020-04-08 14:56:33
98.905312,2020-04-08 14:56:34
104.974683,2020-04-08 14:56:46
99.403255,2020-04-08 14:57:14
99.14875,2020-04-08 14:57:15
98.578882,2020-04-08 14:57:15
97.704716,2020-04-08 14:57:17
97.145913,2020-04-08 14:57:29
96.233017,2020-04-08 14:57:29
96.885876,2020-04-08 14:57:30
95.945317,2020-04-08 14:57:30
97.024194,2020-04-08 14:57:31
96.564979,2020-04-08 14:57:31
96.930138,2020-04-08 14:57:32
115.614066,2020-04-08 14:58:07
98.335443,2020-04-08 14:58:17
99.740749,2020-04-08 14:58:20
96.979932,2020-04-08 14:58:31
99.331329,2020-04-08 14:58:32
97.228903,2020-04-08 14:58:33
98.905312,2020-04-08 14:58:34
96.470924,2020-04-08 14:58:35
97.732379,2020-04-08 14:58:36
98.136266,2020-04-08 14:58:32
97.190175,2020-04-08 14:58:33
96.692232,2020-04-08 14:58:35
97.28423,2020-04-08 14:58:35
97.61066,2020-04-08 14:46:18
96.570512,2020-04-08 14:46:18
130.746,2020-04-08 14:46:05
97.018661,2020-04-08 14:46:12
97.20124,2020-04-08 14:46:16
98.069874,2020-04-08 14:46:17
97.544267,2020-04-08 14:46:18
96.742026,2020-04-08 14:46:19
97.450211,2020-04-08 14:46:19
96.44326,2020-04-08 14:46:20
107.060511,2020-04-08 14:46:01
99.331329,2020-04-08 14:46:12
97.040792,2020-04-08 14:46:17
97.20124,2020-04-08 14:46:18
96.830549,2020-04-08 14:46:18
96.039373,2020-04-08 14:46:19
96.747559,2020-04-08 14:46:19
97.267632,2020-04-08 14:46:20
96.686699,2020-04-08 14:46:21
96.249616,2020-04-08 14:46:22
97.89836,2020-04-08 14:46:22
97.870697,2020-04-08 14:46:42
97.40595,2020-04-08 14:46:43
97.953687,2020-04-08 14:46:44
96.210887,2020-04-08 14:46:44
99.707553,2020-04-08 14:46:12
97.212305,2020-04-08 14:46:16
97.594062,2020-04-08 14:46:17
97.179109,2020-04-08 14:46:18
96.686699,2020-04-08 14:46:19
96.614774,2020-04-08 14:46:19
96.426662,2020-04-08 14:46:20
96.979932,2020-04-08 14:46:22
99.14875,2020-04-08 14:46:27
99.486245,2020-04-08 14:46:31
98.678471,2020-04-08 14:46:42
97.599594,2020-04-08 14:46:43
98.401836,2020-04-08 14:46:44
97.289763,2020-04-08 14:46:44
95.120945,2020-04-08 14:46:45
95.934252,2020-04-08 14:46:45
96.753091,2020-04-08 14:46:46
96.039373,2020-04-08 14:46:46
96.282812,2020-04-08 14:46:47
97.190175,2020-04-08 14:46:48
97.571931,2020-04-08 14:46:48
129.418152,2020-04-08 14:47:06
99.060227,2020-04-08 14:47:08
96.979932,2020-04-08 14:47:09
96.847147,2020-04-08 14:47:10
98.667405,2020-04-08 14:46:12
97.555333,2020-04-08 14:46:18
96.454325,2020-04-08 14:46:18
96.055971,2020-04-08 14:46:19
96.620306,2020-04-08 14:46:20
97.715781,2020-04-08 14:46:20
96.343671,2020-04-08 14:46:21
96.144494,2020-04-08 14:46:22
99.82374,2020-04-08 14:46:22
98.816788,2020-04-08 14:46:31
97.809837,2020-04-08 14:46:43
101.887437,2020-04-08 14:46:43
96.50412,2020-04-08 14:46:44
97.455744,2020-04-08 14:46:45
96.266214,2020-04-08 14:46:46
96.642437,2020-04-08 14:46:47
97.062922,2020-04-08 14:46:47
94.72259,2020-04-08 14:46:48
97.616192,2020-04-08 14:46:49
102.579024,2020-04-08 14:47:04
97.112717,2020-04-08 14:47:08
97.477875,2020-04-08 14:47:09
97.2621,2020-04-08 14:47:10
96.44326,2020-04-08 14:47:11
96.509652,2020-04-08 14:47:12
96.343671,2020-04-08 14:47:13
96.476456,2020-04-08 14:47:15
97.090586,2020-04-08 14:47:16
99.873534,2020-04-08 14:47:18
98.302247,2020-04-08 14:47:22
96.93567,2020-04-08 14:47:23
94.750254,2020-04-08 14:47:24
96.277279,2020-04-08 14:47:25
97.588529,2020-04-08 14:46:19
96.520718,2020-04-08 14:46:20
96.205354,2020-04-08 14:46:22
98.208191,2020-04-08 14:46:27
96.769689,2020-04-08 14:46:43
99.530507,2020-04-08 14:46:43
96.963334,2020-04-08 14:46:44
97.582996,2020-04-08 14:46:45
96.410064,2020-04-08 14:46:46
96.515185,2020-04-08 14:46:47
97.239969,2020-04-08 14:46:47
96.327073,2020-04-08 14:46:48
98.849985,2020-04-08 14:46:49
97.450211,2020-04-08 14:47:10
97.378286,2020-04-08 14:47:12
96.520718,2020-04-08 14:47:12
96.161092,2020-04-08 14:47:13
96.055971,2020-04-08 14:47:13
96.277279,2020-04-08 14:47:15
97.699183,2020-04-08 14:47:16
98.650807,2020-04-08 14:47:23
95.724009,2020-04-08 14:47:23
100.825158,2020-04-08 14:47:24
95.989579,2020-04-08 14:47:25
98.551219,2020-04-08 14:47:25
95.264795,2020-04-08 14:47:26
96.79182,2020-04-08 14:47:26
99.043629,2020-04-08 14:47:27
96.15556,2020-04-08 14:47:28
99.939926,2020-04-08 14:47:50
99.137685,2020-04-08 14:47:51
99.464114,2020-04-08 14:47:51
98.479294,2020-04-08 14:47:55
98.783592,2020-04-08 14:47:56
94.811114,2020-04-08 14:48:08
97.804304,2020-04-08 14:48:10
93.975676,2020-04-08 14:48:11
96.697764,2020-04-08 14:46:22
98.51249,2020-04-08 14:46:27
96.161092,2020-04-08 14:46:43
97.577464,2020-04-08 14:46:43
99.049162,2020-04-08 14:46:43
97.278698,2020-04-08 14:46:44
98.108603,2020-04-08 14:46:44
97.494473,2020-04-08 14:46:45
95.768271,2020-04-08 14:46:45
96.515185,2020-04-08 14:46:46
95.635486,2020-04-08 14:46:46
96.338139,2020-04-08 14:46:47
98.047743,2020-04-08 14:46:47
97.599594,2020-04-08 14:46:48
99.807142,2020-04-08 14:46:49
99.773945,2020-04-08 14:47:10
97.997949,2020-04-08 14:47:12
96.199821,2020-04-08 14:47:12
95.978513,2020-04-08 14:47:13
97.522137,2020-04-08 14:47:14
96.072569,2020-04-08 14:47:15
98.302247,2020-04-08 14:47:16
99.143218,2020-04-08 14:47:23
95.060085,2020-04-08 14:47:24
99.015966,2020-04-08 14:47:24
95.823598,2020-04-08 14:47:25
97.400417,2020-04-08 14:47:25
95.546963,2020-04-08 14:47:26
97.129315,2020-04-08 14:47:26
99.856936,2020-04-08 14:47:27
96.957801,2020-04-08 14:47:28
99.707553,2020-04-08 14:47:50
99.347928,2020-04-08 14:47:51
128.206491,2020-04-08 14:48:05
94.932833,2020-04-08 14:48:08
97.688118,2020-04-08 14:48:10
93.88162,2020-04-08 14:48:11
95.414178,2020-04-08 14:46:45
96.144494,2020-04-08 14:46:45
96.100233,2020-04-08 14:46:46
96.432195,2020-04-08 14:46:46
96.697764,2020-04-08 14:46:47
95.004758,2020-04-08 14:46:48
97.400417,2020-04-08 14:46:49
97.914958,2020-04-08 14:47:08
98.506957,2020-04-08 14:47:09
97.046324,2020-04-08 14:47:10
97.300829,2020-04-08 14:47:11
97.61066,2020-04-08 14:47:11
98.92191,2020-04-08 14:47:12
96.437727,2020-04-08 14:47:13
96.813951,2020-04-08 14:47:14
96.310475,2020-04-08 14:47:14
96.797353,2020-04-08 14:47:16
99.55817,2020-04-08 14:47:16
98.589948,2020-04-08 14:47:22
98.772527,2020-04-08 14:47:23
94.16932,2020-04-08 14:47:24
96.570512,2020-04-08 14:47:24
94.993693,2020-04-08 14:47:25
94.235713,2020-04-08 14:47:25
96.304943,2020-04-08 14:47:26
97.28423,2020-04-08 14:47:27
98.545686,2020-04-08 14:47:28
99.630095,2020-04-08 14:47:28
99.801609,2020-04-08 14:47:51
98.545686,2020-04-08 14:47:57
98.910844,2020-04-08 14:48:01
98.684004,2020-04-08 14:48:02
94.340834,2020-04-08 14:48:07
98.136266,2020-04-08 14:48:08
94.943898,2020-04-08 14:48:11
94.589806,2020-04-08 14:48:15
94.457021,2020-04-08 14:48:16
