date,ROWID,AmbientTemperature_C,Inverter_Temperature_C,PanelTemperature_C,GlobalTiltedIrradiance_wm2,GlobalHorizontalIrradiance_wm2,Power_kW,Voltage_volt,Current_amp
5/6/20 9:35,2407,54.2109375,49.42529297,50.28710938,999.0078125,1058.453125,394.7421875,678.8515625,580.1640625
5/6/20 9:40,2408,54.51464844,49.70458984,50.62060547,1002.289063,1061.125,394.7070313,677.421875,582.109375
5/6/20 9:45,2409,54.71777344,49.79980469,50.95410156,1004.40625,1063.40625,394.5117188,673.96875,585.28125
5/6/20 9:50,2410,54.81640625,50.21337891,51.16162109,1005.4375,1063.5625,394.1953125,671.2890625,587.65625
5/6/20 9:55,2411,54.81201172,50.39355469,51.46337891,1007.007813,1063.484375,394.3789063,669.7265625,589.6484375
5/6/20 10:00,2412,54.94238281,50.72705078,51.796875,1008.492188,1062.15625,394.0703125,668.1875,590.953125
5/6/20 10:05,2413,54.96582031,50.84667969,51.96826172,1010.078125,1061.765625,393.734375,667.5703125,590.90625
5/6/20 10:10,2414,55,51,52,1010.523438,1060.375,393.2460938,665.109375,591.65625
5/6/20 10:15,2415,55.12109375,51.20214844,52.20214844,1010.492188,1059.28125,393.4335938,662.3671875,593.3671875
5/6/20 10:20,2416,55.39355469,51.53564453,52.53564453,1010.4375,1058.21875,393.3046875,659.5234375,594.8828125
5/6/20 10:25,2417,55.74951172,51.86865234,52.88671875,1010.015625,1056.5,392.75,658.53125,595.7109375
5/6/20 10:30,2418,56.26660156,52.13085938,53.30175781,1009.359375,1053.671875,392.3671875,658.8515625,595.8046875
5/6/20 10:35,2419,56.79638672,52.46435547,53.63525391,1008.25,1049.28125,392.40625,659.359375,597
5/6/20 10:40,2420,57.35986328,52.79736328,53.95068359,1007.210938,1044.859375,392.734375,657.3125,597.8671875
5/6/20 10:45,2421,57.66015625,53.15478516,53.75048828,1005.992188,1040.390625,392.9179688,654.609375,599.328125
5/6/20 10:50,2422,57.85742188,53.15527344,52.54052734,1004.773438,1036.703125,392.8671875,650.5234375,601.921875
5/6/20 10:55,2423,58.02050781,53.15527344,51.33691406,1003.5,1034.21875,392.75,648.328125,605.328125
5/6/20 11:00,2424,58.08203125,53.00048828,50.47167969,1002.25,1034.328125,392.6328125,646.140625,609.2890625
5/6/20 11:05,2425,58.41113281,53,50.58398438,1000.921875,1034.78125,393.0390625,644.875,610.7265625
5/6/20 11:10,2426,58.84130859,53,50.78808594,999.6484375,1033.921875,392.7695313,643.5,612.171875
5/6/20 11:15,2427,59.44238281,53,50.90185547,997.96875,1030.6875,393.1601563,643.484375,611.8125
5/6/20 11:20,2428,59.78027344,53,51.1484375,996.3515625,1028.046875,392.8554688,643.609375,612.1640625
5/6/20 11:25,2429,59.93408203,53,51.28417969,994.4296875,1026.375,393.5820313,643.125,611.625
5/6/20 11:30,2430,60,53,51.61767578,992.7578125,1025,393.3320313,643.5,610.6640625
5/6/20 11:35,2431,60.24169922,53,51.80224609,991.2265625,1023.804688,393.5898438,642.546875,609.921875
5/6/20 11:40,2432,60.57519531,53.1953125,52,990.296875,1024.328125,393.53125,642.203125,611.5859375
5/6/20 11:45,2433,61.03320313,53.52880859,52,989.4296875,1024.953125,393.7109375,639.40625,613.6328125
5/6/20 11:50,2434,61.39941406,53.86181641,52,988.625,1024.90625,393.5273438,639.3046875,615.046875
5/6/20 11:55,2435,61.73242188,54,52.20703125,987.6171875,1023.390625,393.7265625,636.625,616.7578125
5/6/20 12:00,2436,61.94140625,54,52.38574219,986.6171875,1020.398438,394.0039063,635.890625,618.140625
5/6/20 12:05,2437,62.00878906,54.01416016,52.62158203,985.9296875,1019.171875,394.0742188,632.9375,621.25
5/6/20 12:10,2438,62.15966797,54.1953125,52.74755859,985.3203125,1018.6875,393.5078125,630.53125,623.53125
5/6/20 12:15,2439,62.45800781,54.44335938,52.90185547,984.8828125,1019.109375,393.1523438,629.2734375,625.4765625
5/6/20 12:20,2440,62.78271484,54.76171875,53,984.25,1016.6875,392.9453125,630.171875,625.1875
5/6/20 12:25,2441,62.96484375,54.91357422,53.06542969,983.7109375,1013.765625,393.1289063,632.6171875,623.0625
5/6/20 12:30,2442,63.13183594,54.99902344,53.37402344,982.59375,1011.054688,393.2460938,630.7109375,624.3984375
5/6/20 12:35,2443,63.46533203,55.29541016,53.70751953,982.53125,1012.773438,393.3671875,627.90625,626.6875
5/6/20 12:40,2444,63.79882813,55.48876953,53.97509766,983.125,1014.445313,393.3710938,630.90625,624.0703125
5/6/20 12:45,2445,64,55.74902344,54,984.7890625,1016.804688,393.5429688,634.90625,620.1953125
5/6/20 12:50,2446,64,55.6484375,54,985.6328125,1016.929688,393.8515625,636.6171875,616.6953125
5/6/20 12:55,2447,64,55.78857422,54.06201172,986.0546875,1016.273438,393.6210938,633.8984375,618.65625
5/6/20 13:00,2448,64.00585938,55.86181641,54.06201172,986.5,1015.296875,393.4765625,632.21875,620.2109375
5/6/20 13:05,2449,64.33789063,56,54.06201172,987.3984375,1016.359375,393.1679688,634.109375,620.5625
5/6/20 13:10,2450,64.67089844,56,54.10888672,988.9921875,1018.039063,393.1875,636.8203125,619
5/6/20 13:15,2451,64.99804688,56,54.38916016,991.03125,1020.015625,393.1914063,638.984375,616.8828125
5/6/20 13:20,2452,65,56,54.58935547,988.453125,1018.820313,392.7773438,638.203125,616.484375
5/6/20 13:25,2453,65,56.23242188,54.68066406,991.46875,1023.992188,392.9453125,642.03125,613.171875
5/6/20 13:30,2454,65,56.41601563,54.79101563,992.3828125,1026.5,392.5273438,642.453125,612.546875
5/6/20 13:35,2455,65.04882813,56.74951172,55.16308594,997.28125,1029.890625,392.5664063,645.7890625,608.8671875
5/6/20 13:40,2456,65.2421875,56.85009766,55.45214844,995.375,1026.828125,392.3789063,641.234375,612.109375
5/6/20 13:45,2457,65.57324219,57,55.88574219,996.3203125,1026.78125,392.8398438,640.53125,612.578125
5/6/20 13:50,2458,65.85742188,57.16503906,56.31298828,996.5390625,1025.375,392.8554688,636.2265625,615.796875
5/6/20 13:55,2459,65.99804688,57.49707031,56.82373047,988.90625,1024.5625,391.6640625,627.6640625,620.4921875
5/6/20 14:00,2460,66,57.83056641,57,984.28125,1015.226563,391.1875,627.4765625,621.0390625
5/6/20 14:05,2461,66,57.99853516,56.6875,986.2734375,1017.65625,390.9257813,632.5078125,616.9375
5/6/20 14:10,2462,66,58,56.55078125,995.8125,1018.664063,392.0820313,643.2734375,610.078125
5/6/20 14:15,2463,66,58,56.45166016,1001.375,1022.78125,392.0742188,647.2265625,605.8046875
5/6/20 14:20,2464,66,58,56.76416016,1002.3125,1024.375,392.2304688,649.46875,604.15625
5/6/20 14:25,2465,66,58,56.90039063,999.1875,1024.703125,392.0273438,653.1875,600.8125
5/6/20 14:30,2466,66,58,57,1001.632813,1030.375,391.9375,655.921875,598.2265625
5/6/20 14:35,2467,66,58,57,1004.101563,1034.46875,392.203125,658.5703125,595.84375
5/6/20 14:40,2468,66,58,56.96289063,1006.289063,1041.703125,392.1367188,658.1328125,595.4453125
5/6/20 14:45,2469,66,58,56.6796875,981.796875,1017.25,389.3984375,647.984375,601.140625
5/6/20 14:50,2470,66,58,56.34619141,979.9609375,1010.523438,389.2890625,646.8828125,602.7421875
5/6/20 14:55,2471,66,58,56.18505859,985.4609375,1024.125,389.2421875,649.0859375,601.390625
5/6/20 15:00,2472,66,58,56.25439453,1004.367188,1048.21875,391.2539063,658.984375,595.9453125
5/6/20 15:05,2473,66,58,56.44824219,996.84375,1048.9375,390.8085938,654.5859375,598.2578125
5/6/20 15:10,2474,66,58,56.39404297,977.8828125,1035.75,390.5898438,644.6953125,606.1953125
5/6/20 15:15,2475,66,58,56.57519531,962.859375,976.765625,389.015625,635.078125,612.6875
5/6/20 15:20,2476,66,58,56.55322266,957.7890625,1010.671875,388.5117188,637.3359375,612.1484375
5/6/20 15:25,2477,66,58,56.47216797,950.984375,987.9296875,387.0234375,638.8515625,609.6953125
5/6/20 15:30,2478,66,58,56.15185547,972.9609375,1032.078125,389.1835938,650.09375,601.1328125
5/6/20 15:35,2479,66,58,55.97998047,984.8828125,1038.78125,390.2226563,652.3828125,598.5234375
5/6/20 15:40,2480,66,58,55.97998047,999.546875,1043.796875,392.0273438,657.5078125,597.0625
5/6/20 15:45,2481,66,58,56,997.40625,1043.28125,392.1914063,656.21875,599.1015625
5/6/20 15:50,2482,66,58,56.26269531,996.3671875,1042.515625,391.78125,656.2421875,598.4375
5/6/20 15:55,2483,66,58,56.36425781,1002.398438,1045.828125,392.40625,659.078125,595.125
5/6/20 16:00,2484,66,58,56.671875,999.9296875,1041.796875,392.4882813,661.1484375,593.2890625
5/6/20 16:05,2485,66,58,56.71191406,990.453125,1038.703125,392.7226563,658.0390625,596.015625
5/6/20 16:10,2486,66,58,56.73486328,953.7890625,999.90625,388.375,642.2578125,603.4453125
5/6/20 16:15,2487,66,58,56.03076172,869.96875,961.2421875,367.46875,626.71875,583.953125
5/6/20 16:20,2488,66,57.88183594,54.53759766,751.296875,860.1015625,332,621.78125,534.25
5/6/20 16:25,2489,65.82128906,57.51660156,53.40332031,689.6640625,700.46875,312.8125,628.0078125,498.5898438
5/6/20 16:30,2490,65.48828125,57.01513672,53.24804688,705.0625,809.46875,321.1328125,633.109375,507.296875
5/6/20 16:35,2491,65.15527344,56.47363281,53.7265625,740,806.1953125,332.9804688,632.796875,526.2890625
5/6/20 16:40,2492,64.97460938,56.13964844,53.47900391,720.4609375,772.015625,323.296875,634.703125,506.859375
5/6/20 16:45,2493,64.73632813,55.74707031,52.46875,644.09375,687.71875,292.578125,639.140625,456.6796875
5/6/20 16:50,2494,64.40332031,55.40625,51.78857422,612.328125,683.421875,282.6757813,642.890625,437.3984375
5/6/20 16:55,2495,64.09375,54.97363281,51.22167969,560.71875,597.4140625,260.0703125,645.9765625,403.9453125
5/6/20 17:00,2496,63.88623047,54.53417969,50.96044922,544.9921875,586.7578125,262.5507813,649.4296875,402.9335938
5/6/20 17:05,2497,63.61914063,53.88867188,50.11572266,485.828125,485.4179688,237.7324219,652.4765625,362.4570313
5/6/20 17:10,2498,63.13183594,53.15039063,49.1171875,430.9648438,386.7382813,210.78125,659.375,317.921875
5/6/20 17:15,2499,62.50732422,52.36328125,47.71142578,351.4101563,386.7382813,169.3398438,668.1484375,253.2167969
5/6/20 17:20,2500,61.77392578,51.67529297,47.70947266,374.9101563,302.7070313,179.7070313,673.34375,267.6914063
5/6/20 17:25,2501,61.10205078,51.14550781,48.02685547,413.0585938,463.0117188,202.1152344,674.1328125,301.8632813
5/6/20 17:30,2502,60.50732422,50.79931641,49.21289063,509.8359375,556.484375,245.5449219,666.1015625,371.9023438
5/6/20 17:35,2503,60.17333984,50.73974609,49.38378906,528.7265625,599.6484375,255.1386719,661,388.7304688
5/6/20 17:40,2504,60,50.77050781,49.52734375,553.3984375,594.8984375,266.953125,653.5703125,409.5625
5/6/20 17:45,2505,60,50.60058594,48.94384766,512.9296875,592.515625,246.4765625,649.828125,379.3632813
5/6/20 17:50,2506,59.80175781,50.32666016,48.34472656,451.6171875,517.1015625,217.8925781,649.4921875,335.4023438
5/6/20 17:55,2507,59.46875,49.88916016,47.72216797,400.5351563,420.1992188,192.6992188,651.6171875,294.96875
5/6/20 18:00,2508,59.13525391,49.52636719,47.02880859,357.6953125,398.8554688,172.3964844,655.3359375,262.484375
5/6/20 18:05,2509,58.7734375,48.99414063,46.07958984,295.78125,363.2539063,140.7597656,655.96875,214.0566406
5/6/20 18:10,2510,58.21582031,48.21777344,45.13623047,232.3964844,313.3320313,110.1816406,657.0859375,167.7519531
5/6/20 18:15,2511,57.54931641,47.55078125,44.7890625,181.4394531,198.7578125,84.40820313,658.8828125,128.2792969
5/6/20 18:20,2512,57.13623047,46.95800781,44.51806641,159.6113281,198.5371094,73.89355469,660.7421875,112.1279297
5/6/20 18:25,2513,57,46.74951172,44.73388672,151.5800781,189.6386719,69.078125,662.625,104.46875
5/6/20 18:30,2514,57,46.12402344,44.06884766,113.9521484,0,51.14111328,660.8046875,77.93066406
5/6/20 18:35,2515,48.60892927,48.60892927,48.60892927,0,0,0,0,0
5/6/20 18:40,2516,47.90441069,47.90441069,47.90441069,0,0,0,0,0
5/6/20 18:45,2517,47.1998921,47.1998921,47.1998921,0,0,0,0,0
5/6/20 18:50,2518,46.49537352,46.49537352,46.49537352,0,0,0,0,0
5/6/20 18:55,2519,45.79085493,45.79085493,45.79085493,0,0,0,0,0
5/6/20 19:00,2520,45.08633635,45.08633635,45.08633635,0,0,0,0,0
5/6/20 19:05,2521,44.41372446,44.41372446,44.41372446,0,0,0,0,0
5/6/20 19:10,2522,43.74111258,43.74111258,43.74111258,0,0,0,0,0
5/6/20 19:15,2523,43.0685007,43.0685007,43.0685007,0,0,0,0,0
5/6/20 19:20,2524,42.39588882,42.39588882,42.39588882,0,0,0,0,0
5/6/20 19:25,2525,41.72327694,41.72327694,41.72327694,0,0,0,0,0
5/6/20 19:30,2526,41.05066506,41.05066506,41.05066506,0,0,0,0,0
5/6/20 19:35,2527,40.37805318,40.37805318,40.37805318,0,0,0,0,0
5/6/20 19:40,2528,39.7054413,39.7054413,39.7054413,0,0,0,0,0
5/6/20 19:45,2529,39.03282942,39.03282942,39.03282942,0,0,0,0,0
5/6/20 19:50,2530,38.36021754,38.36021754,38.36021754,0,0,0,0,0
5/6/20 19:55,2531,37.68760566,37.68760566,37.68760566,0,0,0,0,0
5/6/20 20:00,2532,37.01499378,37.01499378,37.01499378,0,0,0,0,0
5/6/20 20:05,2533,36.90108495,36.90108495,36.90108495,0,0,0,0,0
5/6/20 20:10,2534,31.32153892,31.32153892,31.32153892,0,0,0,0,0
5/6/20 20:15,2535,30.95763009,30.95763009,30.95763009,0,0,0,0,0
5/6/20 20:20,2536,30.59372126,30.59372126,30.59372126,0,0,0,0,0
5/6/20 20:25,2537,30.22981244,30.22981244,30.22981244,0,0,0,0,0
5/6/20 20:30,2538,29.86590361,29.86590361,29.86590361,0,0,0,0,0
5/6/20 20:35,2539,29.50199479,29.50199479,29.50199479,0,0,0,0,0
5/6/20 20:40,2540,29.13808596,29.13808596,29.13808596,0,0,0,0,0
5/6/20 20:45,2541,28.77417714,28.77417714,28.77417714,0,0,0,0,0
5/6/20 20:50,2542,28.41026831,28.41026831,28.41026831,0,0,0,0,0
5/6/20 20:55,2543,28.04635948,28.04635948,28.04635948,0,0,0,0,0
5/6/20 21:00,2544,27.68245066,27.68245066,27.68245066,0,0,0,0,0
5/6/20 21:05,2545,27.40637694,27.40637694,27.40637694,0,0,0,0,0
5/6/20 21:10,2546,27.13030322,27.13030322,27.13030322,0,0,0,0,0
5/6/20 21:15,2547,26.8542295,26.8542295,26.8542295,0,0,0,0,0
5/6/20 21:20,2548,26.57815577,26.57815577,26.57815577,0,0,0,0,0
5/6/20 21:25,2549,26.30208205,26.30208205,26.30208205,0,0,0,0,0
5/6/20 21:30,2550,26.02600833,26.02600833,26.02600833,0,0,0,0,0
5/6/20 21:35,2551,25.74993461,25.74993461,25.74993461,0,0,0,0,0
5/6/20 21:40,2552,25.47386089,25.47386089,25.47386089,0,0,0,0,0
5/6/20 21:45,2553,25.19778717,25.19778717,25.19778717,0,0,0,0,0
5/6/20 21:50,2554,24.92171345,24.92171345,24.92171345,0,0,0,0,0
5/6/20 21:55,2555,24.64563973,24.64563973,24.64563973,0,0,0,0,0
5/6/20 22:00,2556,23.97772217,23.97772217,23.97772217,0,0,0,0,0
5/6/20 22:05,2557,23.95803428,23.95803428,23.95803428,0,0,0,0,0
5/6/20 22:10,2558,23.9383464,23.9383464,23.9383464,0,0,0,0,0
5/6/20 22:15,2559,23.91865851,23.91865851,23.91865851,0,0,0,0,0
5/6/20 22:20,2560,23.89897062,23.89897062,23.89897062,0,0,0,0,0
5/6/20 22:25,2561,23.87928274,23.87928274,23.87928274,0,0,0,0,0
5/6/20 22:30,2562,23.85959485,23.85959485,23.85959485,0,0,0,0,0
5/6/20 22:35,2563,23.83990697,23.83990697,23.83990697,0,0,0,0,0
5/6/20 22:40,2564,23.82021908,23.82021908,23.82021908,0,0,0,0,0
5/6/20 22:45,2565,23.8005312,23.8005312,23.8005312,0,0,0,0,0
5/6/20 22:50,2566,23.78084331,23.78084331,23.78084331,0,0,0,0,0
5/6/20 22:55,2567,23.76115542,23.76115542,23.76115542,0,0,0,0,0
5/6/20 23:00,2568,23.74146754,23.74146754,23.74146754,0,0,0,0,0
5/6/20 23:05,2569,23.71451269,23.71451269,23.71451269,0,0,0,0,0
5/6/20 23:10,2570,23.68755784,23.68755784,23.68755784,0,0,0,0,0
5/6/20 23:15,2571,23.660603,23.660603,23.660603,0,0,0,0,0
5/6/20 23:20,2572,23.63364815,23.63364815,23.63364815,0,0,0,0,0
5/6/20 23:25,2573,23.6066933,23.6066933,23.6066933,0,0,0,0,0
5/6/20 23:30,2574,23.57973845,23.57973845,23.57973845,0,0,0,0,0
5/6/20 23:35,2575,23.55278361,23.55278361,23.55278361,0,0,0,0,0
5/6/20 23:40,2576,23.52582876,23.52582876,23.52582876,0,0,0,0,0
5/6/20 23:45,2577,23.49887391,23.49887391,23.49887391,0,0,0,0,0
5/6/20 23:50,2578,23.47191906,23.47191906,23.47191906,0,0,0,0,0
5/6/20 23:55,2579,23.44496422,23.44496422,23.44496422,0,0,0,0,0
6/6/20 0:00,2580,23.41800937,23.41800937,23.41800937,0,0,0,0,0
6/6/20 0:05,2581,23.43961691,23.43961691,23.43961691,0,0,0,0,0
6/6/20 0:10,2582,23.46122445,23.46122445,23.46122445,0,0,0,0,0
6/6/20 0:15,2583,23.48283199,23.48283199,23.48283199,0,0,0,0,0
6/6/20 0:20,2584,23.50443953,23.50443953,23.50443953,0,0,0,0,0
6/6/20 0:25,2585,23.52604707,23.52604707,23.52604707,0,0,0,0,0
6/6/20 0:30,2586,23.54765461,23.54765461,23.54765461,0,0,0,0,0
6/6/20 0:35,2587,23.56926215,23.56926215,23.56926215,0,0,0,0,0
6/6/20 0:40,2588,23.59086969,23.59086969,23.59086969,0,0,0,0,0
6/6/20 0:45,2589,23.61247724,23.61247724,23.61247724,0,0,0,0,0
6/6/20 0:50,2590,23.63408478,23.63408478,23.63408478,0,0,0,0,0
6/6/20 0:55,2591,23.65569232,23.65569232,23.65569232,0,0,0,0,0
6/6/20 1:00,2592,23.67729986,23.67729986,23.67729986,0,0,0,0,0
6/6/20 1:05,2593,21.7370243,21.7370243,21.7370243,0,0,0,0,0
6/6/20 1:10,2594,21.76238594,21.76238594,21.76238594,0,0,0,0,0
6/6/20 1:15,2595,21.78774759,21.78774759,21.78774759,0,0,0,0,0
6/6/20 1:20,2596,21.81310923,21.81310923,21.81310923,0,0,0,0,0
6/6/20 1:25,2597,21.83847088,21.83847088,21.83847088,0,0,0,0,0
6/6/20 1:30,2598,21.86383253,21.86383253,21.86383253,0,0,0,0,0
6/6/20 1:35,2599,21.88919417,21.88919417,21.88919417,0,0,0,0,0
6/6/20 1:40,2600,21.91455582,21.91455582,21.91455582,0,0,0,0,0
6/6/20 1:45,2601,21.93991746,21.93991746,21.93991746,0,0,0,0,0
6/6/20 1:50,2602,21.96527911,21.96527911,21.96527911,0,0,0,0,0
6/6/20 1:55,2603,21.99064076,21.99064076,21.99064076,0,0,0,0,0
6/6/20 2:00,2604,22.0160024,22.0160024,22.0160024,0,0,0,0,0
6/6/20 2:05,2605,22.0691848,22.0691848,22.0691848,0,0,0,0,0
6/6/20 2:10,2606,22.1223672,22.1223672,22.1223672,0,0,0,0,0
6/6/20 2:15,2607,22.1755496,22.1755496,22.1755496,0,0,0,0,0
6/6/20 2:20,2608,22.228732,22.228732,22.228732,0,0,0,0,0
6/6/20 2:25,2609,22.28191441,22.28191441,22.28191441,0,0,0,0,0
6/6/20 2:30,2610,22.33509681,22.33509681,22.33509681,0,0,0,0,0
6/6/20 2:35,2611,22.38827921,22.38827921,22.38827921,0,0,0,0,0
6/6/20 2:40,2612,22.44146161,22.44146161,22.44146161,0,0,0,0,0
6/6/20 2:45,2613,22.49464401,22.49464401,22.49464401,0,0,0,0,0
6/6/20 2:50,2614,22.54782641,22.54782641,22.54782641,0,0,0,0,0
6/6/20 2:55,2615,22.60100881,22.60100881,22.60100881,0,0,0,0,0
6/6/20 3:00,2616,22.65419121,22.65419121,22.65419121,0,0,0,0,0
6/6/20 3:05,2617,22.78911898,22.78911898,22.78911898,0,0,0,0,0
6/6/20 3:10,2618,22.92404676,22.92404676,22.92404676,0,0,0,0,0
6/6/20 3:15,2619,23.05897453,23.05897453,23.05897453,0,0,0,0,0
6/6/20 3:20,2620,23.1939023,23.1939023,23.1939023,0,0,0,0,0
6/6/20 3:25,2621,23.32883007,23.32883007,23.32883007,0,0,0,0,0
6/6/20 3:30,2622,23.46375785,23.46375785,23.46375785,0,0,0,0,0
6/6/20 3:35,2623,23.59868562,23.59868562,23.59868562,0,0,0,0,0
6/6/20 3:40,2624,23.73361339,23.73361339,23.73361339,0,0,0,0,0
6/6/20 3:45,2625,23.86854116,23.86854116,23.86854116,0,0,0,0,0
6/6/20 3:50,2626,24.00346894,24.00346894,24.00346894,0,0,0,0,0
6/6/20 3:55,2627,24.13839671,24.13839671,24.13839671,0,0,0,0,0
6/6/20 4:00,2628,24.27332448,24.27332448,24.27332448,0,0,0,0,0
6/6/20 4:05,2629,24.36790038,24.36790038,24.36790038,0,0,0,0,0
6/6/20 4:10,2630,24.46247627,24.46247627,24.46247627,0,0,0,0,0
6/6/20 4:15,2631,24.55705216,24.55705216,24.55705216,0,0,0,0,0
6/6/20 4:20,2632,24.65162806,24.65162806,24.65162806,0,0,0,0,0
6/6/20 4:25,2633,24.74620395,24.74620395,24.74620395,0,0,0,0,0
6/6/20 4:30,2634,24.84077985,24.84077985,24.84077985,0,0,0,0,0
6/6/20 4:35,2635,24.93535574,24.93535574,24.93535574,0,0,0,0,0
6/6/20 4:40,2636,25.02993163,25.02993163,25.02993163,0,0,0,0,0
6/6/20 4:45,2637,25.12450753,25.12450753,25.12450753,0,0,0,0,0
6/6/20 4:50,2638,25.21908342,25.21908342,25.21908342,0,0,0,0,0
6/6/20 4:55,2639,25.31365932,25.31365932,25.31365932,0,0,0,0,0
6/6/20 5:00,2640,25.40823521,25.40823521,25.40823521,0,0,0,0,0
6/6/20 5:05,2641,25.66659741,25.66659741,25.66659741,0,0,0,0,0
6/6/20 5:10,2642,25.92495961,25.92495961,25.92495961,0,0,0,0,0
6/6/20 5:15,2643,26.18332181,26.18332181,26.18332181,0,0,0,0,0
6/6/20 5:20,2644,26.44168401,26.44168401,26.44168401,0,0,0,0,0
6/6/20 5:25,2645,26.70004621,26.70004621,26.70004621,0,0,0,0,0
6/6/20 5:30,2646,26.95840841,26.95840841,26.95840841,0,0,0,0,0
6/6/20 5:35,2647,27.21677061,27.21677061,27.21677061,0,0,0,0,0
6/6/20 5:40,2648,27.4751328,27.4751328,27.4751328,0,0,0,0,0
6/6/20 5:45,2649,27.733495,27.733495,27.733495,0,0,0,0,0
6/6/20 5:50,2650,27.9918572,27.9918572,27.9918572,0,0,0,0,0
6/6/20 5:55,2651,28.2502194,28.2502194,28.2502194,0,0,0,0,0
6/6/20 6:00,2652,28.5085816,28.5085816,28.5085816,0,0,0,0,0
6/6/20 6:05,2653,28.71316482,28.71316482,28.71316482,0,0,0,0,0
6/6/20 6:10,2654,28.91774804,28.91774804,28.91774804,0,0,0,0,0
6/6/20 6:15,2655,29.12233126,29.12233126,29.12233126,0,0,0,0,0
6/6/20 6:20,2656,29.32691448,29.32691448,29.32691448,0,0,0,0,0
6/6/20 6:25,2657,29.53149771,29.53149771,29.53149771,0,0,0,0,0
6/6/20 6:30,2658,29.73608093,29.73608093,29.73608093,0,0,0,0,0
6/6/20 6:35,2659,29.94066415,29.94066415,29.94066415,0,0,0,0,0
6/6/20 6:40,2660,30.14524737,30.14524737,30.14524737,0,0,0,0,0
6/6/20 6:45,2661,30.34983059,30.34983059,30.34983059,0,0,0,0,0
6/6/20 6:50,2662,30.55441381,30.55441381,30.55441381,0,0,0,0,0
6/6/20 6:55,2663,32,37,40.62109375,76.80957031,95.31152344,36.16552734,716.3828125,50.75683594
6/6/20 7:00,2664,32.43408203,37,36.58642578,88.70019531,109.8662109,41.03027344,714.15625,57.703125
6/6/20 7:05,2665,32.55761719,37,37.71484375,98.18945313,121.4707031,45.42041016,716.5390625,63.32958984
6/6/20 7:10,2666,32.7421875,37.03515625,38.22216797,111.9199219,132.5976563,52.05371094,719.9921875,71.88964844
6/6/20 7:15,2667,32.90136719,37.30175781,38.86572266,137.5488281,168.4257813,64.29003906,724.3125,88.12695313
6/6/20 7:20,2668,33,37.63476563,39.50683594,163.8769531,201.34375,77.26464844,726.7421875,105.9716797
6/6/20 7:25,2669,33,37.96777344,38.87695313,189.2636719,221.5078125,89.80566406,727.515625,123.2578125
6/6/20 7:30,2670,33.19873047,38.28320313,39.81787109,217.5644531,252.4042969,103.2509766,728.9453125,141.4921875
6/6/20 7:35,2671,33.53173828,38.61669922,39.35205078,249.2089844,312.2382813,117.8828125,729.8515625,161.2695313
6/6/20 7:40,2672,33.86523438,38.91503906,39.84912109,275.7421875,335.0234375,129.7050781,730.7578125,177.3320313
6/6/20 7:45,2673,34,39.18652344,40.13574219,308.3828125,362.8515625,144.5214844,730.3359375,198.0429688
6/6/20 7:50,2674,34.23193359,39.64355469,40.14404297,328.0117188,362.78125,152.5214844,730.2265625,209.2460938
6/6/20 7:55,2675,34.56494141,40.25097656,40.50537109,351.1601563,391.4296875,162.4140625,728.7109375,223.5507813
6/6/20 8:00,2676,34.69384766,40.73095703,40.80419922,373.9609375,379.3007813,174.4335938,725.953125,241.0410156
6/6/20 8:05,2677,34.7578125,41.25927734,42.27246094,435.2109375,613.5,206.5976563,719.65625,286.65625
6/6/20 8:10,2678,34.94628906,41.91308594,42.68310547,481.6914063,669.984375,228.0332031,711.5625,320
6/6/20 8:15,2679,35.45800781,42.57958984,42.88134766,545.2109375,695.46875,256.8046875,702.3046875,365.171875
6/6/20 8:20,2680,36.00488281,43.47167969,42.51855469,529.7109375,637.0234375,245.9199219,696.9609375,353.7304688
6/6/20 8:25,2681,36.40478516,44.39550781,43.24365234,549.3046875,708.7265625,256.2929688,693.390625,369.328125
6/6/20 8:30,2682,36.76416016,45.39550781,43.04492188,521.546875,635.109375,243.5351563,692.2890625,351.4648438
6/6/20 8:35,2683,37.23046875,46.30224609,43.36083984,602.6328125,635.109375,281.96875,688.625,409.6757813
6/6/20 8:40,2684,37.97558594,47.18408203,43.34472656,603.015625,598.4921875,281.234375,683.578125,412.09375
6/6/20 8:45,2685,38.82373047,48.41113281,43.72314453,657.828125,634.9375,302.7539063,677.34375,448.2304688
6/6/20 8:50,2686,39.42578125,49.58154297,43.33300781,652.234375,656.0859375,298.5546875,673.75,442.9726563
6/6/20 8:55,2687,40.15771484,50.66015625,43.37353516,658.3828125,672.4140625,299.1484375,670.453125,445.7539063
6/6/20 9:00,2688,40.70117188,51.13378906,43.23535156,601.828125,672.4140625,273.3085938,670.5625,407.234375
6/6/20 9:05,2689,41.56689453,50.71728516,43.84326172,588.4609375,659.421875,266.4804688,667.3359375,400.3125
6/6/20 9:10,2690,42.30029297,49.59179688,43.78369141,569.171875,510.9804688,257.8164063,667.3984375,386.5078125
6/6/20 9:15,2691,43.24169922,47.76171875,43.765625,566.1796875,510.9804688,257.4609375,668.0703125,384.7539063
6/6/20 9:20,2692,44.34423828,46.05712891,44.02832031,556.8046875,510.9804688,254.0957031,671.453125,377.7539063
6/6/20 9:25,2693,45.32226563,44.73193359,43.81298828,541.0546875,536.75,247.7695313,673.2109375,368
