SPEED,TEMPERATURE,HEAD,DEVICE_ID,PUMP_MODE,FLOW,WARN,KW_HOUR,VOLTAGE,ALARM,POWER,CURRENT,TIMESTAMP,DEVICETYPE,DEVICEID,LOGICALINTERFACE_ID,EVENTTYPE,FORMAT,RCV_TIMESTAMP_UTC,UPDATED_UTC
1077,51.7,50.705,04714B601096,a,68.622,0,3649.866,259,0,2.026,7.8,3162381898,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,21:55.8,21:55.8
1076,51.8,50.471,04714B601096,a,67.981,0,3650.036,259,0,2.018,7.81,3162382198,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,26:56.1,26:56.1
1077,51.5,50.562,04714B601096,a,69.099,0,3650.203,259,0,2.028,7.79,3162382499,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,31:56.3,31:56.3
1084,51.8,51.182,04714B601096,a,78.976,0,3650.377,261,0,2.136,7.97,3162382799,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,36:56.5,36:56.5
1076,51.7,50.471,04714B601096,a,67.981,0,3650.547,259,0,2.022,7.77,3162383099,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,41:56.7,41:56.7
1079,51.8,50.809,04714B601096,a,72.893,0,3650.719,260,0,2.06,7.81,3162383399,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,46:56.9,46:56.9
1068,51.8,49.745,04714B601096,a,57.311,0,3650.884,256,0,1.914,7.65,3162383700,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,51:57.1,51:57.1
1060,51.7,49.12,04714B601096,a,39.377,0,3651.04,253,0,1.744,7.39,3162384000,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,56:57.4,56:57.4
1061,51.7,49.097,04714B601096,a,40.068,0,3651.187,253,0,1.752,7.41,3162384300,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,01:57.8,01:57.8
1059,51.5,48.909,04714B601096,a,37.31,0,3651.333,253,0,1.722,7.35,3162384600,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,06:58.0,06:58.0
1064,51.6,49.379,04714B601096,a,48.118,0,3651.48,254,0,1.826,7.54,3162384901,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,11:58.2,11:58.2
1062,52.2,49.193,04714B601096,a,44.015,0,3651.635,254,0,1.78,7.45,3162385201,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,16:58.4,16:58.4
1061,51.2,49.099,04714B601096,a,41.839,0,3651.785,253,0,1.776,7.47,3162385501,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,21:58.6,21:58.6
1063,51.8,49.286,04714B601096,a,45.226,0,3651.937,254,0,1.798,7.48,3162385801,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,26:58.8,26:58.8
1060,52,49.004,04714B601096,a,39.506,0,3652.084,253,0,1.742,7.43,3162386101,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,31:59.1,31:59.1
1063,51.4,49.286,04714B601096,a,45.667,0,3652.232,254,0,1.802,7.53,3162386402,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,36:59.3,36:59.3
1065,52,49.472,04714B601096,a,48.728,0,3652.382,255,0,1.838,7.48,3162386702,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,41:59.5,41:59.5
1065,51.7,49.471,04714B601096,a,50.267,0,3652.535,255,0,1.832,7.56,3162387002,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,46:59.7,46:59.7
1057,51.5,48.713,04714B601096,a,30.958,0,3652.68,252,0,1.68,7.31,3162387303,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,52:00.4,52:00.4
1061,52,49.099,04714B601096,a,41.765,0,3652.825,253,0,1.77,7.42,3162387603,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,57:00.8,57:00.8
1060,52.1,49.004,04714B601096,a,39.21,0,3652.971,253,0,1.746,7.41,3162387903,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,02:01.0,02:01.0
1056,51.8,48.617,04714B601096,a,29.103,0,3653.117,252,0,1.668,7.3,3162388203,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,07:01.1,07:01.1
1059,52,48.908,04714B601096,a,36.347,0,3653.258,253,0,1.722,7.37,3162388504,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,12:01.4,12:01.4
1059,51.9,48.908,04714B601096,a,36.199,0,3653.404,253,0,1.714,7.4,3162388804,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,17:01.6,17:01.6
1057,51.8,48.716,04714B601096,a,31.999,0,3653.55,252,0,1.672,7.28,3162389104,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,22:01.8,22:01.8
1055,52.4,48.506,04714B601096,a,22.686,0,3653.686,251,0,1.612,7.25,3162389404,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,27:02.0,27:02.0
1056,52.4,48.617,04714B601096,a,29.177,0,3653.819,252,0,1.656,7.28,3162389704,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,32:02.2,32:02.2
1055,52.4,48.514,04714B601096,a,25.149,0,3653.958,251,0,1.624,7.27,3162390005,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,37:02.4,37:02.4
1056,52.1,48.61,04714B601096,a,26.495,0,3654.097,252,0,1.636,7.27,3162390305,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,42:02.6,42:02.6
1057,52.1,48.716,04714B601096,a,32.222,0,3654.236,252,0,1.688,7.35,3162390605,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,47:02.8,47:02.8
1058,52.1,48.816,04714B601096,a,36.59,0,3654.376,252,0,1.724,7.34,3162390905,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,52:03.1,52:03.1
1059,52.6,48.906,04714B601096,a,35.014,0,3654.521,253,0,1.716,7.33,3162391205,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,57:03.3,57:03.3
1053,52.3,48.298,04714B601096,a,16.369,0,3654.66,251,0,1.566,7.18,3162391506,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,02:03.5,02:03.5
1055,51.8,48.513,04714B601096,a,24.776,0,3654.795,251,0,1.616,7.23,3162391806,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,07:03.7,07:03.7
1054,52.3,48.396,04714B601096,a,17.664,0,3654.927,251,0,1.568,7.16,3162392106,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,12:03.9,12:03.9
1053,52.2,48.29,04714B601096,a,14.421,0,3655.058,251,0,1.538,7.15,3162392406,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,17:04.1,17:04.1
1056,52.6,48.618,04714B601096,a,29.699,0,3655.191,252,0,1.668,7.32,3162392707,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,22:04.4,22:04.4
1062,52.5,49.193,04714B601096,a,45.783,0,3655.335,254,0,1.804,7.49,3162393007,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,27:04.5,27:04.5
1062,52.5,49.193,04714B601096,a,45.709,0,3655.484,254,0,1.802,7.51,3162393307,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,32:04.8,32:04.8
1055,52.5,48.507,04714B601096,a,23.059,0,3655.627,251,0,1.62,7.21,3162393607,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,37:05.0,37:05.0
1053,52.5,48.289,04714B601096,a,14.196,0,3655.76,251,0,1.542,7.09,3162393907,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,42:05.2,42:05.2
1052,52.9,48.271,04714B601096,a,10.525,0,3655.891,250,0,1.522,7.13,3162394208,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,47:05.4,47:05.4
1052,52.6,48.189,04714B601096,a,12.515,0,3656.016,250,0,1.532,7.13,3162394508,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,52:05.6,52:05.6
1053,52.3,48.288,04714B601096,a,14.046,0,3656.146,251,0,1.548,7.15,3162394808,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,57:05.8,57:05.8
1056,52.4,48.611,04714B601096,a,26.942,0,3656.283,252,0,1.648,7.26,3162395108,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,02:06.0,02:06.0
1054,52.3,48.401,04714B601096,a,18.936,0,3656.417,251,0,1.58,7.16,3162395408,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,07:06.3,07:06.3
1053,52.9,48.286,04714B601096,a,13.522,0,3656.544,251,0,1.542,7.16,3162395709,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,12:06.5,12:06.5
1053,52.9,48.293,04714B601096,a,15.095,0,3656.676,251,0,1.548,7.19,3162396009,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,17:06.7,17:06.7
1053,52.6,48.295,04714B601096,a,15.47,0,3656.808,251,0,1.556,7.14,3162396309,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,22:06.9,22:06.9
1052,52.6,48.186,04714B601096,a,11.765,0,3656.937,250,0,1.52,7.1,3162396609,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,27:07.2,27:07.2
1054,52.8,48.407,04714B601096,a,20.731,0,3657.065,251,0,1.594,7.18,3162396909,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,32:07.3,32:07.3
1055,52.6,48.51,04714B601096,a,24.029,0,3657.197,251,0,1.618,7.27,3162397210,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,37:07.6,37:07.6
1052,52.6,48.174,04714B601096,a,9.362,0,3657.326,250,0,1.498,7.06,3162397510,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,42:07.8,42:07.8
1052,52.8,48.171,04714B601096,a,8.837,0,3657.451,250,0,1.504,7.05,3162397810,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,47:08.0,47:08.0
1052,52.8,48.169,04714B601096,a,8.386,0,3657.576,250,0,1.498,7.06,3162398110,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,52:08.2,52:08.2
1052,52.8,48.129,04714B601096,a,1.555,0,3657.698,250,0,1.458,7.04,3162398410,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,57:08.4,57:08.4
1052,52.5,48.146,04714B601096,a,4.332,0,3657.823,250,0,1.474,7.08,3162398711,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,02:08.6,02:08.6
1052,52.7,48.161,04714B601096,a,7.035,0,3657.948,250,0,1.498,7.1,3162399011,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,07:08.8,07:08.8
1052,52.8,48.176,04714B601096,a,9.888,0,3658.073,250,0,1.512,7.1,3162399311,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,12:09.0,12:09.0
1053,52.8,48.3,04714B601096,a,16.819,0,3658.199,251,0,1.56,7.17,3162399611,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,17:09.3,17:09.3
1052,52.4,48.189,04714B601096,a,12.44,0,3658.327,250,0,1.528,7.17,3162399912,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,22:09.5,22:09.5
1052,52.4,48.189,04714B601096,a,12.365,0,3658.452,250,0,1.524,7.15,3162400212,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,27:09.7,27:09.7
1052,52.6,48.148,04714B601096,a,4.783,0,3658.576,250,0,1.474,7.03,3162400512,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,32:09.9,32:09.9
1052,52.3,48.139,04714B601096,a,3.131,0,3658.697,250,0,1.464,7.06,3162400812,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,37:10.1,37:10.1
1052,52.3,48.157,04714B601096,a,6.284,0,3658.822,250,0,1.49,7.09,3162401112,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,42:10.3,42:10.3
1052,52.8,48.187,04714B601096,a,11.99,0,3658.946,250,0,1.528,7.1,3162401413,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,47:10.6,47:10.6
1052,52.3,48.151,04714B601096,a,5.158,0,3659.076,250,0,1.49,7.05,3162401713,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,52:11.1,52:11.1
1052,52.6,48.154,04714B601096,a,5.834,0,3659.2,250,0,1.48,7.03,3162402013,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,57:11.4,57:11.4
1052,52.5,48.145,04714B601096,a,4.257,0,3659.325,250,0,1.474,7.07,3162402314,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,02:11.6,02:11.6
1052,52.4,48.127,04714B601096,a,1.329,0,3659.45,250,0,1.456,7.03,3162402614,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,07:11.8,07:11.8
1052,52.5,48.122,04714B601096,a,0.509,0,3659.573,250,0,1.456,7,3162402914,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,12:12.0,12:12.0
1052,52.5,48.133,04714B601096,a,2.155,0,3659.691,250,0,1.466,7.03,3162403214,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,17:12.2,17:12.2
1052,51.8,48.154,04714B601096,a,5.834,0,3659.816,250,0,1.492,7.04,3162403514,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,22:12.4,22:12.4
1053,52.9,48.287,04714B601096,a,13.896,0,3659.942,251,0,1.546,7.14,3162403815,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,27:12.7,27:12.7
1053,52.1,48.285,04714B601096,a,13.297,0,3660.073,251,0,1.544,7.13,3162404115,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,32:12.9,32:12.9
1053,52.4,48.29,04714B601096,a,14.346,0,3660.2,251,0,1.544,7.1,3162404415,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,37:13.1,37:13.1
1054,52.8,48.401,04714B601096,a,19.085,0,3660.333,251,0,1.584,7.21,3162404715,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,42:13.3,42:13.3
1052,52.8,48.174,04714B601096,a,9.362,0,3660.464,250,0,1.508,7.09,3162405015,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,47:13.5,47:13.5
1053,52.2,48.286,04714B601096,a,13.597,0,3660.593,251,0,1.55,7.13,3162405316,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,52:13.7,52:13.7
1052,52.3,48.166,04714B601096,a,7.861,0,3660.723,250,0,1.496,7.06,3162405616,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,57:13.9,57:13.9
1052,52.7,48.16,04714B601096,a,6.735,0,3660.847,250,0,1.5,7.04,3162405916,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,02:14.1,02:14.1
1052,52.8,48.151,04714B601096,a,5.233,0,3660.972,250,0,1.486,7.02,3162406216,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,07:14.4,07:14.4
1053,52.6,48.283,04714B601096,a,12.997,0,3661.1,251,0,1.54,7.15,3162406517,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,12:14.6,12:14.6
1052,52.7,48.164,04714B601096,a,7.485,0,3661.225,250,0,1.5,7.08,3162406817,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,17:14.8,17:14.8
1052,52.4,48.156,04714B601096,a,6.059,0,3661.349,250,0,1.49,7.07,3162407117,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,22:15.0,22:15.0
1052,52.7,48.137,04714B601096,a,2.906,0,3661.474,250,0,1.47,7.04,3162407417,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,27:15.2,27:15.2
1052,52.9,48.13,04714B601096,a,1.705,0,3661.598,250,0,1.456,7.01,3162407717,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,32:15.4,32:15.4
1052,52.8,48.15,04714B601096,a,5.083,0,3661.723,250,0,1.484,7.04,3162408018,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,37:15.7,37:15.7
1052,52.8,48.129,04714B601096,a,1.555,0,3661.847,250,0,1.454,7.04,3162408318,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,42:15.9,42:15.9
1052,52.1,48.13,04714B601096,a,1.78,0,3661.972,250,0,1.46,7.02,3162408618,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,47:16.1,47:16.1
1052,52.5,48.149,04714B601096,a,4.858,0,3662.096,250,0,1.478,7.06,3162408918,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,52:16.3,52:16.3
1052,52.5,48.164,04714B601096,a,7.485,0,3662.22,250,0,1.496,7.1,3162409218,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,57:16.5,57:16.5
1053,52.6,48.279,04714B601096,a,12.098,0,3662.345,251,0,1.526,7.06,3162409519,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,02:16.7,02:16.7
1052,52.4,48.14,04714B601096,a,3.431,0,3662.469,250,0,1.468,7.03,3162409819,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,07:17.0,07:17.0
1052,52.5,48.173,04714B601096,a,9.137,0,3662.594,250,0,1.5,7.1,3162410119,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,12:17.2,12:17.2
1052,52.8,48.174,04714B601096,a,9.437,0,3662.719,250,0,1.508,7.1,3162410419,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,17:17.4,17:17.4
1052,52.4,48.144,04714B601096,a,4.107,0,3662.844,250,0,1.478,7.05,3162410719,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,22:17.6,22:17.6
1052,52.1,48.178,04714B601096,a,10.263,0,3662.968,250,0,1.516,7.1,3162411020,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,27:17.8,27:17.8
1053,52.6,48.306,04714B601096,a,18.242,0,3663.094,251,0,1.574,7.19,3162411320,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,32:18.0,32:18.0
1054,52.6,48.407,04714B601096,a,20.581,0,3663.225,251,0,1.586,7.23,3162411620,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,37:18.2,37:18.2
1052,52.9,48.176,04714B601096,a,9.738,0,3663.353,250,0,1.52,7.11,3162411920,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,42:18.4,42:18.4
1052,52.9,48.154,04714B601096,a,5.759,0,3663.478,250,0,1.486,7.08,3162412220,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,47:18.7,47:18.7
1052,52.4,48.148,04714B601096,a,4.783,0,3663.602,250,0,1.482,7.05,3162412521,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,52:18.9,52:18.9
1052,52.5,48.189,04714B601096,a,12.44,0,3663.727,250,0,1.532,7.15,3162412821,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,57:19.1,57:19.1
1053,53,48.296,04714B601096,a,15.77,0,3663.853,251,0,1.576,7.12,3162413121,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,02:19.3,02:19.3
1053,52.5,48.295,04714B601096,a,15.545,0,3663.985,251,0,1.552,7.17,3162413421,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,07:19.5,07:19.5
1053,52.7,48.282,04714B601096,a,12.772,0,3664.114,251,0,1.538,7.14,3162413722,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,12:19.8,12:19.8
1052,52.8,48.157,04714B601096,a,6.209,0,3664.241,250,0,1.496,7.05,3162414022,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,17:20.0,17:20.0
1052,52.7,48.168,04714B601096,a,8.311,0,3664.366,250,0,1.498,7.07,3162414322,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,22:20.2,22:20.2
1052,52.8,48.19,04714B601096,a,12.59,0,3664.492,250,0,1.538,7.06,3162414622,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,27:20.4,27:20.4
1052,52.5,48.161,04714B601096,a,7.035,0,3664.616,250,0,1.498,7.1,3162414922,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,32:20.6,32:20.6
1052,52.8,48.179,04714B601096,a,10.488,0,3664.741,250,0,1.518,7.12,3162415223,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,37:20.9,37:20.9
1052,52.7,48.191,04714B601096,a,12.891,0,3664.866,250,0,1.538,7.13,3162415523,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,42:21.1,42:21.1
1052,52.9,48.181,04714B601096,a,10.713,0,3664.99,250,0,1.516,7.11,3162415823,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,47:21.3,47:21.3
1053,52.4,48.301,04714B601096,a,16.894,0,3665.12,251,0,1.556,7.15,3162416124,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,52:21.9,52:21.9
1053,52.9,48.289,04714B601096,a,14.196,0,3665.247,251,0,1.55,7.17,3162416424,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,57:22.2,57:22.2
1052,52.8,48.181,04714B601096,a,10.864,0,3665.374,250,0,1.518,7.13,3162416724,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,02:22.4,02:22.4
1052,52.4,48.193,04714B601096,a,8.753,0,3665.502,250,0,1.512,7.11,3162417024,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,07:22.6,07:22.6
1052,52.7,48.148,04714B601096,a,4.708,0,3665.627,250,0,1.482,7.09,3162417325,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,12:22.8,12:22.8
1052,52.5,48.14,04714B601096,a,3.356,0,3665.752,250,0,1.47,7.05,3162417625,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,17:23.0,17:23.0
1052,52.3,48.131,04714B601096,a,1.93,0,3665.876,250,0,1.458,7.01,3162417925,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,22:23.3,22:23.3
1052,52.8,48.181,04714B601096,a,10.713,0,3666.001,250,0,1.524,7.09,3162418225,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,27:23.5,27:23.5
1053,52.6,48.289,04714B601096,a,14.271,0,3666.129,251,0,1.546,7.12,3162418525,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,32:23.7,32:23.7
1054,52.8,48.401,04714B601096,a,18.936,0,3666.258,251,0,1.59,7.18,3162418826,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,37:23.9,37:23.9
1052,52.5,48.173,04714B601096,a,9.137,0,3666.386,250,0,1.508,7.07,3162419126,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,42:24.1,42:24.1
1053,52.6,48.298,04714B601096,a,16.369,0,3666.515,251,0,1.57,7.17,3162419426,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,47:24.3,47:24.3
1053,52.9,48.278,04714B601096,a,11.948,0,3666.645,251,0,1.534,7.13,3162419726,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,52:24.5,52:24.5
1052,52.6,48.173,04714B601096,a,9.137,0,3666.769,250,0,1.512,7.09,3162420026,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,57:24.8,57:24.8
1053,52.6,48.292,04714B601096,a,14.87,0,3666.898,251,0,1.552,7.1,3162420327,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,02:25.0,02:25.0
1053,52.9,48.279,04714B601096,a,12.173,0,3667.03,251,0,1.532,7.13,3162420627,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,07:25.2,07:25.2
1053,52.3,48.303,04714B601096,a,17.568,0,3667.161,251,0,1.57,7.14,3162420927,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,12:25.4,12:25.4
1053,52.6,48.282,04714B601096,a,12.698,0,3667.293,251,0,1.528,7.11,3162421227,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,17:25.6,17:25.6
1052,52.6,48.18,04714B601096,a,10.638,0,3667.423,250,0,1.52,7.1,3162421527,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,22:25.8,22:25.8
1052,52.8,48.183,04714B601096,a,11.164,0,3667.547,250,0,1.52,7.08,3162421828,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,27:26.0,27:26.0
1054,52.6,48.411,04714B601096,a,21.852,0,3667.676,251,0,1.606,7.19,3162422128,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,32:26.3,32:26.3
1054,52.5,48.405,04714B601096,a,20.132,0,3667.811,251,0,1.594,7.21,3162422428,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,37:26.4,37:26.4
1054,52.1,48.397,04714B601096,a,18.113,0,3667.943,251,0,1.582,7.2,3162422728,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,42:26.7,42:26.7
1054,52.5,48.414,04714B601096,a,22.526,0,3668.076,251,0,1.612,7.21,3162423028,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,47:26.9,47:26.9
1056,52.6,48.611,04714B601096,a,26.793,0,3668.215,252,0,1.642,7.25,3162423329,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,52:27.1,52:27.1
1053,52.5,48.283,04714B601096,a,12.997,0,3668.347,251,0,1.548,7.08,3162423629,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,57:27.3,57:27.3
1052,52.3,48.184,04714B601096,a,11.389,0,3668.475,250,0,1.524,7.14,3162423929,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,02:27.5,02:27.5
1052,52.2,48.178,04714B601096,a,10.263,0,3668.601,250,0,1.506,7.12,3162424229,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,07:27.7,07:27.7
1054,52.3,48.408,04714B601096,a,21.03,0,3668.729,251,0,1.596,7.15,3162424529,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,12:28.0,12:28.0
1054,52.6,48.409,04714B601096,a,21.179,0,3668.861,251,0,1.602,7.26,3162424830,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,17:28.2,17:28.2
